"","model","target","theta","lambda","rmse"
"73",15,3,8,0.2,0.232060578915756
"74",15,4,8,0.5,0.2481361457128
"75",15,5,8,0.2,0.19595478895823
"76",16,1,8,0.2,0.174379731680165
"77",16,2,8,0.2,0.284179080135902
"78",16,3,8,0.2,0.187475489076231
"79",16,4,3,0.05,0.208096790521267
"80",16,5,8,0.2,0.177758126143973
"81",17,1,8,0.5,0.232917603175397
"82",17,2,8,0.5,0.231472738177046
"83",17,3,4,0.05,0.208965513683558
"84",17,4,8,0.5,0.220422039306374
"85",17,5,6,0.1,0.177910968745837
"86",18,1,8,0.5,0.289837751987691
"87",18,2,8,0.2,0.283756253994687
"88",18,3,8,0.2,0.196632625238494
"89",18,4,8,0.1,0.168556206202176
"90",18,5,8,0.2,0.210871624183606
"91",19,1,8,0.5,0.273167255113941
"92",19,2,8,0.5,0.208013671293875
"93",19,3,8,0.5,0.216036248649107
"94",19,4,8,0.2,0.165780709367959
"95",19,5,8,0.2,0.176645338857318
"96",20,1,8,0.2,0.380707811882734
"97",20,2,6,0.05,0.237413335424047
"98",20,3,6,0.1,0.171553153774184
"99",20,4,6,0.1,0.157482377971575
"100",20,5,8,0.1,0.168560875714963
"101",21,1,3,0.2,0.563389762600036
"102",21,2,6,0.2,0.236725408067846
"103",21,3,8,0.5,0.283377472815599
"104",21,4,8,0.2,0.168982129136743
"105",21,5,4,0.1,0.251739953152006
"106",22,1,8,0.5,0.398276375899659
"107",22,2,0.1,0.01,0.397220384519242
"108",22,3,3,0.05,0.179522742761426
"109",22,4,6,0.05,0.188482858015995
"110",22,5,8,0.1,0.158072561312687
"111",23,1,8,0.2,0.156272782854649
"112",23,2,4,0.05,0.245387798085612
"113",23,3,1,0.01,0.287804876207599
"114",23,4,8,0.2,0.155781327699153
"115",23,5,8,0.05,0.160596488305884
"116",24,1,1,0.01,0.175643336701709
"117",24,2,8,0.05,0.100245163319184
"118",24,3,8,0.05,0.174255465332735
"119",24,4,8,0.1,0.156950084792364
"120",24,5,4,0.1,0.181109257529575
"121",25,1,8,0.2,0.209513175081927
"122",25,2,8,0.2,0.268328774608953
"123",25,3,4,0.1,0.258833277777847
"124",25,4,8,0.2,0.201091757125534
"125",25,5,8,0.01,0.166140088048492
"126",26,1,8,0.5,0.277591157361583
"127",26,2,3,0.01,0.168197692256674
"128",26,3,8,0.05,0.194237285885926
"129",26,4,8,0.2,0.162420623741768
"130",26,5,6,0.2,0.193108611174453
"131",27,1,8,0.5,0.327467223156918
"132",27,2,0.5,0.01,0.205593170895337
"133",27,3,8,0.5,0.226615060186213
"134",27,4,8,0.01,0.169215044074977
"135",27,5,8,0.1,0.155515064687806
"136",28,1,8,0.2,0.206726248126898
"137",28,2,0.1,0,0.142637480954664
"138",28,3,8,0.1,0.177120440265134
"139",28,4,0.5,0.01,0.439881555262656
"140",28,5,2,0,0.235283313558333
"141",29,1,8,0.5,0.308243193797794
"142",29,2,8,0.1,0.259610788893199
"143",29,3,8,0.5,0.34094944915197
"144",29,4,8,0.2,0.160365289305243
"145",29,5,6,0.1,0.197642132824044
"146",30,1,8,5,0.54177437812236
"147",30,2,2,0.05,0.340347033632821
"148",30,3,8,0.2,0.343764708667715
"149",30,4,8,0.1,0.182375464340825
"150",30,5,3,0.05,0.19960541461375
"151",31,1,8,0.2,0.23274076031782
"152",31,2,8,0.5,0.288352238566899
"153",31,3,8,0.2,0.227259403194964
"154",31,4,8,0.2,0.181232028296609
"155",31,5,8,0.1,0.20591140944049
"156",32,1,8,0.5,0.365797093579461
"157",32,2,4,0.05,0.245741838892368
"158",32,3,8,0.5,0.195155975964436
"159",32,4,8,0.2,0.177498945955663
"160",32,5,8,0.2,0.189552417024199
"161",33,1,8,1,0.224029519588481
"162",33,2,1,0.01,0.299151867493613
"163",33,3,8,0.01,0.167497000253127
"164",33,4,4,0.05,0.224172580813806
"165",33,5,8,0.1,0.165297104472896
"166",34,1,8,0.05,0.188660978162955
"167",34,2,8,0.1,0.174465435793162
"168",34,3,8,0.05,0.153129631531337
"169",34,4,8,0.5,0.184790292882195
"170",34,5,0,0.01,0.384458921349588
"171",35,1,8,0.5,0.170633291055345
"172",35,2,8,0.2,0.204170333549182
"173",35,3,8,0.2,0.253416362965345
"174",35,4,8,0.2,0.154502061293159
"175",35,5,8,0.2,0.189109283588165
"176",36,1,8,0.2,0.200622773598244
"177",36,2,8,0.1,0.211208708562295
"178",36,3,8,0.5,0.359506648555175
"179",36,4,8,0.1,0.146601294546693
"180",36,5,8,0.1,0.162249408209953
"181",37,1,8,0.2,0.245838909813538
"182",37,2,8,0.2,0.173914846560977
"183",37,3,0.5,0.01,0.268168373994189
"184",37,4,8,0.2,0.17378466621847
"185",37,5,3,0.1,0.238460442411866
"186",38,1,8,0.5,0.235835018824502
"187",38,2,8,0.5,0.232522393901116
"188",38,3,0.1,0.01,0.282026647478241
"189",38,4,8,0.2,0.163901328758605
"190",38,5,8,0.2,0.179364398123411
"191",39,1,8,1,0.310383584119764
"192",39,2,8,1,0.305840087448617
"193",39,3,8,0.2,0.278536814387989
"194",39,4,6,0.1,0.196419451933801
"195",39,5,8,0.2,0.150657997864812
"196",40,1,0.5,0.05,0.349667779167174
"197",40,2,8,0.2,0.1636835064559
"198",40,3,4,0.01,0.180598490127544
"199",40,4,8,0.2,0.196866514971805
"200",40,5,6,0.1,0.176049124211949
"201",41,1,8,0.5,0.266547860107448
"202",41,2,8,0.2,0.226178669644689
"203",41,3,8,0.2,0.214949454639494
"204",41,4,8,0.1,0.142704506225839
"205",41,5,8,0.1,0.176812881491014
"206",42,1,8,1,0.44094305891379
"207",42,2,8,0.5,0.250887207258856
"208",42,3,0,0.01,0.332309953148776
"209",42,4,6,0.05,0.141509837469077
"210",42,5,3,0.01,0.16803803043567
"211",43,1,8,1,0.311486213256714
"212",43,2,4,0.1,0.228184702975663
"213",43,3,4,0.05,0.216016647898102
"214",43,4,8,0.2,0.185193708747525
"215",43,5,8,0.1,0.135572550143651
"216",44,1,8,0.2,0.12990071585881
"217",44,2,8,0.5,0.207536966098615
"218",44,3,4,0,0.186782742809099
"219",44,4,8,0.2,0.15171487572977
"220",44,5,8,0.1,0.14765493576529
"221",45,1,8,0.5,0.236880805471511
"222",45,2,8,0.2,0.221079974684958
"223",45,3,8,0.2,0.249427133888303
"224",45,4,8,0.2,0.183503053604966
"225",45,5,6,0.1,0.154735238976918
"226",46,1,8,0.5,0.258788904533031
"227",46,2,8,0.2,0.258711888334179
"228",46,3,8,0.1,0.197844855276335
"229",46,4,8,0.1,0.185718285095304
"230",46,5,8,0.05,0.159725089477384
"231",47,1,8,0.5,0.309163042644416
"232",47,2,8,0.2,0.268137282846863
"233",47,3,4,0.05,0.257381341592208
"234",47,4,4,0.1,0.176614057103776
"235",47,5,6,0.2,0.209343262163148
"236",48,1,8,0.5,0.146981270232171
"237",48,2,8,0.1,0.196052753099189
"238",48,3,8,0.1,0.237781371855507
"239",48,4,8,0.2,0.166227335223072
"240",48,5,8,0.2,0.185748124955012
"241",49,1,8,0.2,0.121725729844826
"242",49,2,8,0.05,0.188724265300816
"243",49,3,8,0.05,0.172638441741274
"244",49,4,6,0,0.189321166091151
"245",49,5,8,0.1,0.217188431553811
"246",50,1,8,0.2,0.315514102269406
"247",50,2,6,0.1,0.232408629863618
"248",50,3,0.5,0.01,0.239152737490282
"249",50,4,8,0.2,0.161552423190903
"250",50,5,6,0.1,0.181335398478851
