"","model","target","theta","lambda","rmse"
"231",47,1,4,0,0.0613560195494254
"232",47,2,3,0,0.0929451535605728
"233",47,3,6,0,0.0713939935354419
"234",47,4,3,0,0.0701390640339575
"235",47,5,6,0,0.0793391998245541
"236",48,1,1,0,0.0755234028166171
"237",48,2,4,0,0.106624407911995
"238",48,3,6,0,0.0670426484773842
"239",48,4,3,0,0.0835329001700564
"240",48,5,4,0,0.0780431337172825
"241",49,1,6,0,0.0682120916290519
"242",49,2,0.5,0,0.0781158448960025
"243",49,3,4,0,0.0765637051460447
"244",49,4,6,0,0.0717114466903313
"245",49,5,6,0,0.0909300597635994
"246",50,1,6,0,0.0633682620568408
"247",50,2,1,0,0.080805283827734
"248",50,3,2,0,0.101392221039531
"249",50,4,4,0,0.085884194328741
"250",50,5,6,0,0.0974207330698764
