"","model","target","theta","lambda","rmse"
"69",14,4,8,0.01,0.0903800974177307
"70",14,5,8,0.05,0.10885237329192
"71",15,1,8,0.1,0.136007581928581
"72",15,2,8,0.1,0.0625268019218005
"73",15,3,8,0.01,0.0530002571868159
"74",15,4,6,0.05,0.0991496680862678
"75",15,5,8,0.05,0.104337024647064
"76",16,1,4,0.01,0.0783172989397676
"77",16,2,8,0.1,0.0844288664150239
"78",16,3,8,0.05,0.0693628682678972
"79",16,4,8,0.05,0.0804272639697935
"80",16,5,8,0.1,0.107038555397212
"81",17,1,8,0,0.0673599346294255
"82",17,2,8,0.05,0.0873116171239407
"83",17,3,8,0.01,0.0537887354469929
"84",17,4,8,0.05,0.0745306560200927
"85",17,5,8,0.1,0.125783342226211
"86",18,1,8,0.1,0.0858919480627232
"87",18,2,8,0.1,0.06717810876095
"88",18,3,8,0.05,0.108657499485574
"89",18,4,8,0.1,0.0876259936250379
"90",18,5,8,0.05,0.0978013853685619
"91",19,1,8,0.1,0.101186225871319
"92",19,2,8,0.2,0.0841380603301128
"93",19,3,8,0.05,0.0815638569296489
"94",19,4,8,0.01,0.0767851908816803
"95",19,5,6,0.05,0.0915407440272967
"96",20,1,8,0.05,0.0902556498518318
"97",20,2,8,0.05,0.0683186344071139
"98",20,3,8,0,0.0619681621730429
"99",20,4,8,0.05,0.0763293657512893
"100",20,5,8,0.1,0.113691395295802
"101",21,1,8,0.1,0.0786109172802222
"102",21,2,0,0,0.0692075699391963
"103",21,3,8,0.05,0.0631270391415934
"104",21,4,8,0.05,0.0756045948718234
"105",21,5,8,0.01,0.117983099844063
"106",22,1,8,0.05,0.0837281610706122
"107",22,2,8,0.2,0.0952339032442662
"108",22,3,6,0.01,0.0659569781866755
"109",22,4,8,0.05,0.0634244275351451
"110",22,5,8,0.01,0.130752345953786
"111",23,1,6,0.05,0.0564669305622505
"112",23,2,8,0.01,0.0615776318588692
"113",23,3,6,0.01,0.0798338467989108
"114",23,4,8,0.05,0.0910223377892692
"115",23,5,8,0.05,0.0999695194683227
"116",24,1,8,0.01,0.0451527468835461
"117",24,2,8,0.1,0.0614817708327861
"118",24,3,8,0.01,0.0937395531139423
"119",24,4,8,0.01,0.0552496535077262
"120",24,5,8,0.01,0.0939592861292082
"121",25,1,8,0.05,0.0917276866186066
"122",25,2,8,0.1,0.0712709145949738
"123",25,3,8,0.01,0.0801612404137334
"124",25,4,8,0.05,0.0608948941592098
"125",25,5,8,0.01,0.0949359178596757
"126",26,1,4,0,0.0609859652953627
"127",26,2,8,0.1,0.104481780545338
"128",26,3,8,0.01,0.0654609498368398
"129",26,4,8,0.1,0.0761608038087069
"130",26,5,8,0.1,0.104858670500776
"131",27,1,3,0,0.0759926592709627
"132",27,2,8,0.1,0.0686238507982739
"133",27,3,8,0.01,0.0685067536890789
"134",27,4,6,0.01,0.0687637288189364
"135",27,5,8,0.1,0.122725555017422
"136",28,1,6,0,0.0571130146573631
"137",28,2,8,0.1,0.0925410915059282
"138",28,3,8,0.01,0.103510430021597
"139",28,4,8,0.05,0.0715394339850976
"140",28,5,8,0.05,0.0917908704934929
"141",29,1,8,0.01,0.0537477004806956
"142",29,2,8,0.1,0.0759844502304738
"143",29,3,8,0.05,0.0752632765386048
"144",29,4,8,0.05,0.0891284266386854
"145",29,5,8,0.05,0.100635723116343
"146",30,1,0.1,0,0.0758300500110697
"147",30,2,8,0.1,0.0981975407495507
"148",30,3,8,0.05,0.0650279329532112
"149",30,4,8,0.05,0.0677974890815618
"150",30,5,6,0,0.117725255195246
"151",31,1,8,0.05,0.0653225847755711
"152",31,2,8,0.1,0.0715039084154638
"153",31,3,8,0.05,0.0941441170968857
"154",31,4,8,0.05,0.0732055731433327
"155",31,5,8,0.1,0.129458525907041
"156",32,1,8,0.01,0.0654996838938195
"157",32,2,2,0,0.0590886242207602
"158",32,3,6,0.01,0.0679700030118958
"159",32,4,8,0.05,0.0997251842064803
"160",32,5,8,0.05,0.0874761034801374
"161",33,1,6,0.05,0.0877228098077284
"162",33,2,8,0.1,0.111169081316914
"163",33,3,8,0.05,0.0751051250411515
"164",33,4,8,0.05,0.082499881219283
"165",33,5,8,0.1,0.109486346816667
"166",34,1,8,0.1,0.0798005857729397
"167",34,2,8,0.2,0.129421480385665
"168",34,3,4,0.01,0.0718282393039527
"169",34,4,3,0.01,0.105662725949739
"170",34,5,8,0.1,0.100189616662196
"171",35,1,4,0.01,0.0830124679174995
"172",35,2,8,0.1,0.0817384071782049
"173",35,3,8,0.01,0.0608843097301527
"174",35,4,4,0.01,0.0859916578584313
"175",35,5,8,0.1,0.138960710713067
"176",36,1,3,0.01,0.0757987261317296
"177",36,2,8,0.05,0.0802377822072386
"178",36,3,8,0.1,0.0637755968129475
"179",36,4,6,0.01,0.0794600023666099
"180",36,5,8,0.1,0.147215007585359
"181",37,1,6,0.1,0.0958885010115159
"182",37,2,8,0.05,0.0633987961243944
"183",37,3,8,0.01,0.0781862565482368
"184",37,4,8,0.1,0.0641611380033581
"185",37,5,8,0.01,0.0964457495612444
"186",38,1,8,0.1,0.0648115534797588
"187",38,2,8,0.1,0.0639982919713572
"188",38,3,8,0.01,0.0683065311751302
"189",38,4,8,0.05,0.115528650000342
"190",38,5,8,0.01,0.123604965444224
"191",39,1,4,0,0.0720573177231833
"192",39,2,8,0.05,0.0633858665358871
"193",39,3,8,0.01,0.0886330996997622
"194",39,4,8,0.05,0.0438362352536031
"195",39,5,8,0.05,0.0949051815545268
"196",40,1,8,0.05,0.0746154370754436
"197",40,2,8,0.1,0.0609500954353258
"198",40,3,8,0.05,0.0805882205777924
"199",40,4,8,0.05,0.0703502707288717
"200",40,5,8,0.05,0.10197155886073
"201",41,1,8,0.05,0.0554705400921852
"202",41,2,0,0,0.072586373890444
"203",41,3,8,0.1,0.0697043556032914
"204",41,4,8,0.05,0.150208591992901
"205",41,5,8,0.01,0.0976937382809982
"206",42,1,8,0.05,0.096511666767023
"207",42,2,6,0.05,0.0842626337008743
"208",42,3,8,0.05,0.0728263440000703
"209",42,4,8,0.01,0.0605386549027617
"210",42,5,8,0.05,0.138038952230432
"211",43,1,2,0.01,0.0803314298090751
"212",43,2,8,0.2,0.069232110980238
"213",43,3,8,0.05,0.109017011431691
"214",43,4,8,0.1,0.113224134374163
"215",43,5,8,0.05,0.0895966548691959
"216",44,1,4,0,0.0536309634959105
"217",44,2,8,0.05,0.0681609131542376
"218",44,3,8,0.01,0.0467208323139759
"219",44,4,2,0.01,0.11559280648053
"220",44,5,8,0.05,0.102489110752064
"221",45,1,8,0.05,0.0538508474386619
"222",45,2,8,0.2,0.0676363948788181
"223",45,3,8,0.01,0.0720614872560722
"224",45,4,8,0.05,0.0897722048584604
"225",45,5,8,0.01,0.102238630483264
"226",46,1,8,0.1,0.0798088671223132
"227",46,2,8,0.05,0.070544888876927
"228",46,3,8,0,0.0756113258367662
"229",46,4,6,0,0.0682485710905709
"230",46,5,8,0.05,0.121302622546308
"231",47,1,8,0.05,0.0569371746495313
"232",47,2,8,0.1,0.0835353205265031
"233",47,3,6,0,0.071981829394517
"234",47,4,8,0.05,0.0693693673798663
"235",47,5,8,0.05,0.0851891105563347
"236",48,1,8,0.1,0.073622269563248
"237",48,2,8,0.05,0.0999764340832067
"238",48,3,8,0,0.0674508015141948
"239",48,4,8,0.05,0.0729482865605451
"240",48,5,8,0.01,0.0761519084155555
"241",49,1,8,0.05,0.0665776491752557
"242",49,2,8,0.1,0.07576576512924
"243",49,3,8,0.05,0.0744680353430701
"244",49,4,8,0.05,0.0754550084871236
"245",49,5,8,0.05,0.089027146538683
"246",50,1,8,0.05,0.0632864308493182
"247",50,2,8,0.2,0.0692735181574292
"248",50,3,4,0.01,0.101127480128734
"249",50,4,8,0.01,0.0834547376694765
"250",50,5,8,0.05,0.0951812839218119
