"","model","target","theta","lambda","rmse"
"72",15,2,8,1,0.71453838692535
"73",15,3,8,0.5,0.633858944058055
"74",15,4,8,5,0.590399249471087
"75",15,5,8,0.5,0.51590498251361
"76",16,1,2,0.1,0.491633204030852
"77",16,2,6,0.5,0.702224896852857
"78",16,3,8,0.5,0.525895247025631
"79",16,4,0.5,0.01,0.564422456579204
"80",16,5,8,0.5,0.486324532256832
"81",17,1,8,1,0.657753911091142
"82",17,2,8,0.5,0.62184706273908
"83",17,3,0.5,0.1,0.564522366926178
"84",17,4,6,0.2,0.471010248653233
"85",17,5,8,0.5,0.498554323064854
"86",18,1,4,0.5,0.829561575142364
"87",18,2,0.1,0.01,0.671467580881848
"88",18,3,8,0.5,0.482355327083964
"89",18,4,4,0.1,0.455385605105276
"90",18,5,8,0.5,0.508247230416513
"91",19,1,6,0.2,0.659261294912106
"92",19,2,4,0.2,0.560545272645548
"93",19,3,0,0.01,0.583377870624983
"94",19,4,8,0.5,0.465083124948881
"95",19,5,6,0.2,0.464046835581749
"96",20,1,3,0.2,0.838317676643136
"97",20,2,1,0.05,0.488987859370822
"98",20,3,0.5,0.01,0.49427080363988
"99",20,4,8,0.1,0.406905295476563
"100",20,5,8,0.2,0.480171219053922
"101",21,1,6,0.5,0.858731553660624
"102",21,2,4,0.2,0.699675277872105
"103",21,3,8,1,0.804155656026201
"104",21,4,4,0.2,0.442508132006747
"105",21,5,4,0.1,0.599771860448627
"106",22,1,1,0.1,0.789451728926493
"107",22,2,6,0.5,0.771447260607531
"108",22,3,8,5,0.540385043642337
"109",22,4,2,0.1,0.5812351655062
"110",22,5,8,0.2,0.400828118377772
"111",23,1,8,0.5,0.482062349009047
"112",23,2,2,0.1,0.575175192333686
"113",23,3,8,5,0.56215882622862
"114",23,4,8,0.5,0.470781995027026
"115",23,5,8,0.5,0.433482716815413
"116",24,1,0.1,0.05,0.534744163120564
"117",24,2,8,2,0.450786760086398
"118",24,3,2,0.1,0.429997283514479
"119",24,4,4,0.2,0.476742429837498
"120",24,5,6,1,0.551039915045763
"121",25,1,6,0.2,0.525180020132797
"122",25,2,8,1,0.699457147864324
"123",25,3,8,0.2,0.678256425113986
"124",25,4,3,0.1,0.55177840073113
"125",25,5,1,0.05,0.52395032005009
"126",26,1,8,0.5,0.63607282939691
"127",26,2,8,0.05,0.486967385577295
"128",26,3,8,0.5,0.42925622999661
"129",26,4,6,0.2,0.448689876719844
"130",26,5,4,0.2,0.506323908803957
"131",27,1,3,0.2,0.714161532591571
"132",27,2,8,0.5,0.45194996760477
"133",27,3,4,0.2,0.533160771002243
"134",27,4,3,0.1,0.512775440279004
"135",27,5,4,0.1,0.440509114033844
"136",28,1,2,0.05,0.483730433013507
"137",28,2,8,2,0.457262778192688
"138",28,3,8,5,0.605770375998998
"139",28,4,1,0.2,0.876181009651847
"140",28,5,3,0.1,0.613936636474566
"141",29,1,8,5,0.707258940072719
"142",29,2,2,0.1,0.574678461397674
"143",29,3,6,0.5,0.71796004751861
"144",29,4,8,0.5,0.412162022824859
"145",29,5,3,0.1,0.528107529699162
"146",30,1,6,1,0.905952942998776
"147",30,2,1,0.1,0.770213633115203
"148",30,3,2,0.1,0.852933515435423
"149",30,4,8,0.2,0.541779494885534
"150",30,5,4,0.2,0.569754865479714
"151",31,1,4,0.1,0.642672944097701
"152",31,2,0.5,0.05,0.60139779917232
"153",31,3,2,0.1,0.587556171049624
"154",31,4,8,0.5,0.54246787415452
"155",31,5,4,0.1,0.5522875511111
"156",32,1,3,0.2,0.677285095355293
"157",32,2,8,5,0.618197129062249
"158",32,3,6,0.01,0.594179110706902
"159",32,4,8,0.5,0.387938190868215
"160",32,5,6,0.5,0.481252731192681
"161",33,1,6,0.2,0.690651280001385
"162",33,2,4,0.01,0.735777926684294
"163",33,3,6,0.2,0.448719687468231
"164",33,4,8,2,0.578424178700847
"165",33,5,3,0.1,0.461311971807488
"166",34,1,8,0.2,0.43624774316319
"167",34,2,0.5,0.01,0.388637623330931
"168",34,3,0,0.01,0.451597339420283
"169",34,4,8,0.5,0.507634060152752
"170",34,5,1,0.2,0.812895288432267
"171",35,1,6,0.2,0.42945635003221
"172",35,2,8,5,0.535535199261433
"173",35,3,0.1,0.1,0.711769622598614
"174",35,4,8,0.5,0.40534599172546
"175",35,5,8,0.5,0.454078448399046
"176",36,1,8,0.5,0.542500516567859
"177",36,2,0.5,0.05,0.596183346568846
"178",36,3,6,2,0.876297332491823
"179",36,4,8,0.2,0.403806621956387
"180",36,5,2,0.1,0.540121748391318
"181",37,1,8,5,0.671357546249094
"182",37,2,4,0.2,0.429118588000581
"183",37,3,8,0.5,0.477232167230207
"184",37,4,8,0.2,0.452603656415832
"185",37,5,3,0.2,0.61302487944626
"186",38,1,3,0.2,0.655249410662649
"187",38,2,6,0.5,0.619419778100156
"188",38,3,6,5,0.707615529283458
"189",38,4,6,0.2,0.459240654180927
"190",38,5,4,0.2,0.588984852292721
"191",39,1,2,0.2,0.885524937531422
"192",39,2,2,0.2,0.741227221502582
"193",39,3,6,0.2,0.547629916704421
"194",39,4,8,1,0.590376631756183
"195",39,5,4,0.2,0.4796111852763
"196",40,1,6,2,0.822506030919005
"197",40,2,8,1,0.406070079139756
"198",40,3,8,5,0.51135431889681
"199",40,4,3,0.1,0.496913270763383
"200",40,5,6,0.5,0.521436701230379
"201",41,1,8,5,0.664368746826592
"202",41,2,0,0.05,0.587246602103728
"203",41,3,8,0.2,0.44621832478329
"204",41,4,8,0.5,0.459395114464783
"205",41,5,6,0.2,0.475766994424556
"206",42,1,6,5,0.875277602887921
"207",42,2,3,0.2,0.580667891045808
"208",42,3,8,0.5,0.735184363375923
"209",42,4,2,0.05,0.441103699560685
"210",42,5,4,0.1,0.54860991790131
"211",43,1,8,0.5,0.527026491771907
"212",43,2,8,2,0.518540831463462
"213",43,3,6,0.05,0.547687891670615
"214",43,4,4,0.2,0.474118264458309
"215",43,5,8,0.1,0.442585341024775
"216",44,1,3,0.2,0.539575337712828
"217",44,2,8,2,0.500428115487228
"218",44,3,8,5,0.497216986556751
"219",44,4,8,1,0.463118911335253
"220",44,5,6,0.1,0.456465245307647
"221",45,1,8,2,0.562216391738009
"222",45,2,2,0.1,0.640040625808564
"223",45,3,6,0.5,0.696737926601418
"224",45,4,6,0.5,0.468990987665565
"225",45,5,8,0.5,0.479972307239719
"226",46,1,8,0.5,0.557647942638586
"227",46,2,6,5,0.653445637117388
"228",46,3,0.5,0.01,0.528664850072165
"229",46,4,8,0.5,0.460991316096685
"230",46,5,6,0.5,0.488758871513215
"231",47,1,4,0.2,0.715199613662712
"232",47,2,8,0.2,0.645990460412477
"233",47,3,8,1,0.622891079875234
"234",47,4,3,0.2,0.461343124289617
"235",47,5,4,0.1,0.537165917211694
"236",48,1,8,0.5,0.328764261113586
"237",48,2,8,5,0.567002234593383
"238",48,3,8,1,0.536556918751602
"239",48,4,8,0.5,0.398282570498108
"240",48,5,8,0.5,0.588644384605666
"241",49,1,3,0.1,0.481850969354575
"242",49,2,0.1,0.05,0.408634723112487
"243",49,3,8,0.05,0.437409316701623
"244",49,4,4,0.2,0.516450373753435
"245",49,5,6,0.2,0.583133106121002
"246",50,1,0,0.1,0.693151407269178
"247",50,2,8,1,0.444263356053978
"248",50,3,0,0.01,0.577181429169389
"249",50,4,4,0.1,0.404902844920646
"250",50,5,6,0.2,0.45062705100357
