"","model","target","theta","lambda","rmse"
"105",21,5,4,0.1,0.600238490783999
"106",22,1,0.5,0.1,0.788368915795788
"107",22,2,6,0.5,0.771854700289188
"108",22,3,8,5,0.540385043642337
"109",22,4,2,0.1,0.581457119867905
"110",22,5,8,0.5,0.40301053657924
"111",23,1,8,1,0.483594762062176
"112",23,2,2,0.1,0.573960554771884
"113",23,3,8,5,0.56215882622862
"114",23,4,8,1,0.471120647375714
"115",23,5,8,1,0.435116863447924
"116",24,1,0.1,0.05,0.534769954481821
"117",24,2,8,5,0.450786760086398
"118",24,3,2,0.1,0.431039512889407
"119",24,4,6,0.5,0.477932120104346
"120",24,5,6,1,0.550506788618252
"121",25,1,8,0.5,0.525729201875367
"122",25,2,8,1,0.700075053093451
"123",25,3,4,0.2,0.677890619979835
"124",25,4,3,0.2,0.551351447747948
"125",25,5,1,0.05,0.524356410859055
"126",26,1,8,0.5,0.638060715575786
"127",26,2,8,0.1,0.486648137451206
"128",26,3,8,0.5,0.42816991027687
"129",26,4,6,0.2,0.448960267685168
"130",26,5,8,1,0.507250185428924
"131",27,1,3,0.2,0.714002061976918
"132",27,2,8,0.5,0.453330243825225
"133",27,3,4,0.2,0.534674688042952
"134",27,4,3,0.1,0.51368279454377
"135",27,5,4,0.1,0.441705354306956
"136",28,1,2,0.05,0.484201971248669
"137",28,2,8,1,0.457854106030874
"138",28,3,8,5,0.605770375998998
"139",28,4,1,0.2,0.875854215560588
"140",28,5,3,0.2,0.612460477661942
"141",29,1,8,5,0.707258940072719
"142",29,2,2,0.1,0.577122616091236
"143",29,3,6,1,0.718203188989077
"144",29,4,8,0.5,0.412070043151645
"145",29,5,3,0.1,0.527763260338803
"146",30,1,6,1,0.905224339915644
"147",30,2,1,0.1,0.770615829616607
"148",30,3,2,0.2,0.853310642634653
"149",30,4,8,0.2,0.543991761672054
"150",30,5,4,0.2,0.569449663611803
"151",31,1,8,0.5,0.642267377341628
"152",31,2,0.5,0.05,0.602402283203782
"153",31,3,2,0.2,0.587129309640775
"154",31,4,8,0.5,0.542969381552135
"155",31,5,4,0.1,0.553971512549964
"156",32,1,3,0.2,0.676788158846544
"157",32,2,8,5,0.618197129062249
"158",32,3,6,0.05,0.593883963230755
"159",32,4,8,0.5,0.38758489484761
"160",32,5,6,0.5,0.482852496115922
"161",33,1,6,0.2,0.689120194598746
"162",33,2,4,0.01,0.73581274283174
"163",33,3,6,0.2,0.44867876778044
"164",33,4,8,5,0.578424178700847
"165",33,5,3,0.1,0.462745512386782
"166",34,1,8,0.2,0.436599241251153
"167",34,2,0.5,0.01,0.388526989020352
"168",34,3,0,0.01,0.451604010923824
"169",34,4,8,0.5,0.509363293251749
"170",34,5,1,0.2,0.812897226183888
"171",35,1,8,0.5,0.429469030077903
"172",35,2,8,5,0.535535199261433
"173",35,3,0.5,0.1,0.712984147202729
"174",35,4,8,0.5,0.40728428878896
"175",35,5,8,0.5,0.452307494971344
"176",36,1,8,0.5,0.540036088364373
"177",36,2,0.5,0.05,0.596108718851656
"178",36,3,6,5,0.876297332491823
"179",36,4,8,0.2,0.403159848971517
"180",36,5,2,0.1,0.540984223788356
"181",37,1,8,5,0.671357546249094
"182",37,2,8,0.5,0.429585544036985
"183",37,3,8,0.5,0.476922374154076
"184",37,4,8,0.2,0.454559836420131
"185",37,5,3,0.2,0.613317731715514
"186",38,1,3,0.2,0.656864107683656
"187",38,2,6,0.5,0.620864546203086
"188",38,3,6,5,0.707615529283458
"189",38,4,6,0.2,0.460978247160307
"190",38,5,6,0.5,0.589726214650146
"191",39,1,2,0.2,0.885782053187214
"192",39,2,0.5,0.1,0.743535081523342
"193",39,3,6,0.2,0.546858695152174
"194",39,4,8,1,0.591601396684993
"195",39,5,4,0.2,0.479773926383215
"196",40,1,6,5,0.822506030919005
"197",40,2,8,1,0.406231742055238
"198",40,3,8,5,0.51135431889681
"199",40,4,3,0.1,0.496794633774193
"200",40,5,6,0.5,0.5228728165703
"201",41,1,8,5,0.664368746826592
"202",41,2,0,0.05,0.586629033498795
"203",41,3,8,0.5,0.446022694808674
"204",41,4,8,0.5,0.460157883540964
"205",41,5,4,0.2,0.477199333771813
"206",42,1,6,5,0.875277602887921
"207",42,2,3,0.2,0.581123553037799
"208",42,3,8,0.5,0.735150530666414
"209",42,4,2,0.05,0.441551993192917
"210",42,5,4,0.1,0.548755731142558
"211",43,1,8,0.5,0.525001741743886
"212",43,2,8,5,0.518540831463462
"213",43,3,6,0.05,0.546933724809724
"214",43,4,4,0.2,0.476688646663206
"215",43,5,8,0.1,0.441908838197233
"216",44,1,3,0.2,0.540182088334841
"217",44,2,8,2,0.500418318799681
"218",44,3,8,5,0.497216986556751
"219",44,4,8,1,0.461907832215474
"220",44,5,6,0.1,0.457433694218661
"221",45,1,8,2,0.563577566538503
"222",45,2,2,0.1,0.639622500883889
"223",45,3,6,1,0.699592703551587
"224",45,4,6,0.5,0.469142297974841
"225",45,5,6,0.2,0.481944563841765
"226",46,1,8,0.5,0.557925813769004
"227",46,2,6,5,0.653445637117388
"228",46,3,0.5,0.05,0.528546916065084
"229",46,4,8,1,0.460515084119025
"230",46,5,6,0.5,0.489677003127913
"231",47,1,3,0.2,0.71514225458273
"232",47,2,8,0.2,0.646658068048461
"233",47,3,8,2,0.624737888012777
"234",47,4,3,0.2,0.463768138363865
"235",47,5,4,0.1,0.537092017537606
"236",48,1,8,1,0.32738415497139
"237",48,2,8,5,0.567002234593383
"238",48,3,8,2,0.5381764807203
"239",48,4,8,0.5,0.399967187443899
"240",48,5,8,0.5,0.589768286606825
"241",49,1,3,0.1,0.481765636360812
"242",49,2,0.5,0.05,0.40958278995407
"243",49,3,8,0.05,0.437521798401314
"244",49,4,8,0.5,0.516532873265739
"245",49,5,6,0.2,0.58223982494006
"246",50,1,0,0.1,0.694612284490497
"247",50,2,8,1,0.444284443653529
"248",50,3,0,0.01,0.577686291610721
"249",50,4,4,0.1,0.405081938353315
"250",50,5,6,0.5,0.451520438575785
