"","model","target","theta","lambda","rmse"
"106",22,1,8,0.1,0.146645019839493
"107",22,2,0,0,0.108239235837025
"108",22,3,8,0.2,0.160526747438009
"109",22,4,8,0.5,0.326228403276638
"110",22,5,8,0.2,0.227739039482535
"111",23,1,8,0.2,0.142773150446746
"112",23,2,0.1,0.01,0.142653643294791
"113",23,3,2,0.01,0.151852439050515
"114",23,4,8,0.2,0.207536328654805
"115",23,5,8,0.2,0.227833297814804
"116",24,1,8,0.05,0.146128620674574
"117",24,2,8,0.2,0.150142959172222
"118",24,3,1,0.01,0.150803598142915
"119",24,4,8,0.05,0.146692121826165
"120",24,5,1,0.01,0.238313421298136
"121",25,1,8,0.2,0.141074825515482
"122",25,2,6,0.2,0.169726275667771
"123",25,3,8,0.5,0.131284153996618
"124",25,4,8,0.2,0.123009134884928
"125",25,5,8,0.2,0.162598984941537
"126",26,1,8,0.2,0.214897678930911
"127",26,2,8,0.5,0.120906245320951
"128",26,3,6,0.1,0.165319544960306
"129",26,4,8,0.2,0.212721636676561
"130",26,5,8,0.1,0.181632032168844
"131",27,1,8,0.1,0.135748586413886
"132",27,2,0.5,0,0.198977545143639
"133",27,3,2,0.05,0.174848967093861
"134",27,4,8,0.5,0.142630121700065
"135",27,5,8,0.05,0.241151442845179
"136",28,1,8,0.1,0.151211330214027
"137",28,2,8,0.5,0.15447369736133
"138",28,3,8,0,0.155528309455178
"139",28,4,8,0.1,0.098708317844503
"140",28,5,4,0.1,0.180047056431791
"141",29,1,2,0.01,0.131034496198277
"142",29,2,0,0,0.225526423320194
"143",29,3,8,0.05,0.122384301973252
"144",29,4,4,0.05,0.158928521395304
"145",29,5,8,0.2,0.184583448009399
"146",30,1,8,0.2,0.128033073951576
"147",30,2,8,0.2,0.110448823898869
"148",30,3,8,0.1,0.118766898990624
"149",30,4,8,0.1,0.143152817355906
"150",30,5,8,0.1,0.188278019002662
"151",31,1,6,0.05,0.191716605249375
"152",31,2,6,0.1,0.103770525249966
"153",31,3,2,0.01,0.136105061043591
"154",31,4,3,0.05,0.225495020782279
"155",31,5,6,0.1,0.256278510990682
"156",32,1,8,1,0.166390757448764
"157",32,2,8,0.2,0.113223233828104
"158",32,3,6,0.01,0.142571362745629
"159",32,4,8,0.05,0.131352289563125
"160",32,5,8,0.2,0.149463880839242
"161",33,1,4,0.05,0.129257660765419
"162",33,2,3,0.01,0.126375925171922
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0.1,0.140383230899604
"165",33,5,8,0.5,0.184088781810879
"166",34,1,8,0.2,0.103535131239726
"167",34,2,8,0.1,0.110447417551831
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0.2,0.120692018411113
"170",34,5,8,0.2,0.204172692533893
"171",35,1,1,0,0.137406746802378
"172",35,2,8,0.2,0.13037770474236
"173",35,3,3,0.01,0.183765559260573
"174",35,4,8,1,0.170177007086705
"175",35,5,4,0.05,0.229143439610479
"176",36,1,8,0.2,0.100891528913699
"177",36,2,8,0.1,0.155616656791955
"178",36,3,8,0.1,0.124198584467984
"179",36,4,2,0.01,0.124301120226988
"180",36,5,8,0.2,0.178874878402899
"181",37,1,8,0.2,0.159080132116042
"182",37,2,8,0.2,0.113041146295201
"183",37,3,8,0.05,0.11539706494104
"184",37,4,6,0.1,0.105868127672972
"185",37,5,8,0.2,0.211934996182024
"186",38,1,8,0.05,0.0967835050793533
"187",38,2,8,0.5,0.125146259576974
"188",38,3,8,0.05,0.131938646847591
"189",38,4,8,0.2,0.074749434965122
"190",38,5,8,0.2,0.159824261686449
"191",39,1,3,0.05,0.145342347493478
"192",39,2,8,0.2,0.17125696039157
"193",39,3,8,0.1,0.131274192346732
"194",39,4,6,0.05,0.140996844281907
"195",39,5,8,0.2,0.154226683832459
"196",40,1,8,0.2,0.155828002279892
"197",40,2,8,0.2,0.144196836912707
"198",40,3,3,0.05,0.225201848633829
"199",40,4,8,0.1,0.117594966924788
"200",40,5,8,0.05,0.132990881504114
"201",41,1,8,0.01,0.149734637156135
"202",41,2,2,0.01,0.152841471896654
"203",41,3,6,0.1,0.165042069208667
"204",41,4,8,0.1,0.12839519291314
"205",41,5,8,0.2,0.135027368721416
"206",42,1,4,0.05,0.159481017945559
"207",42,2,8,0.1,0.140081763383147
"208",42,3,8,0.01,0.12438793686451
"209",42,4,8,0.01,0.121703384655525
"210",42,5,8,0.1,0.185605366455765
"211",43,1,8,0.2,0.168362491552922
"212",43,2,8,0.1,0.168302218879824
"213",43,3,8,0.2,0.171603544907255
"214",43,4,8,0.2,0.124008781882173
"215",43,5,8,0.1,0.14568506990845
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.5,0.148802982330995
"218",44,3,8,0.5,0.126220559948405
"219",44,4,4,0.05,0.140137458561949
"220",44,5,6,0.1,0.173161215241108
"221",45,1,8,0.5,0.104758759907717
"222",45,2,8,0.5,0.202419197653595
"223",45,3,3,0.05,0.12462703425726
"224",45,4,8,0.05,0.14788951309978
"225",45,5,8,0.2,0.163303162935258
"226",46,1,8,0.1,0.0976344712457331
"227",46,2,8,0.05,0.122233397590762
"228",46,3,8,0.01,0.117656052054715
"229",46,4,8,0.2,0.216283551246829
"230",46,5,8,0.1,0.177881250428826
"231",47,1,8,0.05,0.117890549714919
"232",47,2,8,0.2,0.140227576815119
"233",47,3,6,0.05,0.155113031463908
"234",47,4,8,0.05,0.115483360611368
"235",47,5,8,0.1,0.156701705373347
"236",48,1,8,0.2,0.118311591993775
"237",48,2,8,0.2,0.0887234262498285
"238",48,3,8,0.2,0.133246129135786
"239",48,4,8,0.2,0.1543578311941
"240",48,5,8,0.2,0.207014203520944
"241",49,1,6,0.1,0.150702733059899
"242",49,2,8,0.2,0.217780292761631
"243",49,3,2,0.01,0.12781240397954
"244",49,4,8,0.2,0.236504866907747
"245",49,5,4,0.2,0.273495250935964
"246",50,1,8,0.2,0.162377217013352
"247",50,2,8,0,0.182745393890814
"248",50,3,0,0,0.120573378145146
"249",50,4,0,0.01,0.198203931247222
"250",50,5,0,0.01,0.357041549679864
