"","model","target","theta","lambda","rmse"
"57",12,2,8,0.2,0.21205008557635
"58",12,3,8,0.1,0.148688016033455
"59",12,4,6,0.2,0.150258475267337
"60",12,5,6,0.1,0.173235623257884
"61",13,1,8,0.2,0.148723863337798
"62",13,2,4,0.05,0.111864065080525
"63",13,3,8,0.2,0.184174303439079
"64",13,4,8,0.5,0.354104132787281
"65",13,5,2,0.01,0.213724288427365
"66",14,1,4,0.01,0.120756241130921
"67",14,2,0.5,0,0.172465888267182
"68",14,3,8,0,0.159783956611986
"69",14,4,8,0.05,0.169206145864144
"70",14,5,4,0,0.224132987093413
"71",15,1,2,0,0.141450400666441
"72",15,2,8,0.1,0.106870745379415
"73",15,3,8,0.1,0.166297826719953
"74",15,4,4,0,0.0963527632327248
"75",15,5,8,0,0.144172397579787
"76",16,1,6,0.1,0.138306497827348
"77",16,2,8,0,0.0869223955020722
"78",16,3,8,0.01,0.119078314916169
"79",16,4,8,1,0.161064686794973
"80",16,5,8,0.1,0.203695208491659
"81",17,1,8,0.1,0.198842256764775
"82",17,2,8,0.01,0.132526294838769
"83",17,3,8,0.1,0.192826659383845
"84",17,4,8,0.05,0.141350301032983
"85",17,5,8,0.1,0.168539537142802
"86",18,1,8,0.05,0.115311550050141
"87",18,2,8,0.1,0.151491970071284
"88",18,3,4,0.05,0.190735001346364
"89",18,4,8,0.1,0.138172497590222
"90",18,5,8,0.1,0.173537596642282
"91",19,1,3,0.05,0.118105052733416
"92",19,2,8,0.2,0.157607440820342
"93",19,3,8,0.05,0.129750251975584
"94",19,4,8,0.1,0.146161616918363
"95",19,5,6,0,0.205475860779275
"96",20,1,6,0.1,0.121424791289188
"97",20,2,8,0.1,0.165906633570947
"98",20,3,8,0.1,0.132827938291349
"99",20,4,3,0.01,0.134947339647103
"100",20,5,8,0.01,0.149319318690887
"101",21,1,8,0.1,0.168676127433612
"102",21,2,8,0.2,0.0942762661592745
"103",21,3,8,0.1,0.205213397053762
"104",21,4,8,0.1,0.0958872876024443
"105",21,5,8,0.1,0.149163373408674
"106",22,1,8,0.05,0.152195235987541
"107",22,2,0,0.01,0.10823651606227
"108",22,3,8,0.05,0.163967115928675
"109",22,4,8,0.2,0.330518741385184
"110",22,5,6,0.05,0.228555433746465
"111",23,1,8,0.1,0.144229380778444
"112",23,2,0.5,0.01,0.142002762411814
"113",23,3,2,0.05,0.151458400469724
"114",23,4,8,0.1,0.209478184408006
"115",23,5,8,0.2,0.229528729614362
"116",24,1,8,0.1,0.146450982195201
"117",24,2,8,0.1,0.148525692721006
"118",24,3,1,0.01,0.149245124590186
"119",24,4,8,0.01,0.149328291844714
"120",24,5,1,0,0.238641560697978
"121",25,1,2,0.01,0.142863556976754
"122",25,2,6,0.1,0.173706812246218
"123",25,3,8,0.2,0.129656376891207
"124",25,4,4,0.05,0.127569731809744
"125",25,5,8,0.1,0.164410035261241
"126",26,1,8,0.2,0.217230517526168
"127",26,2,6,0.1,0.128735765139126
"128",26,3,6,0.05,0.168680016737252
"129",26,4,8,0.1,0.214821228115072
"130",26,5,8,0.1,0.182594526339464
"131",27,1,8,0.1,0.137280108860111
"132",27,2,1,0.01,0.198536469091205
"133",27,3,3,0.05,0.173559631661046
"134",27,4,8,0.5,0.143595893909924
"135",27,5,8,0.1,0.242198852920009
"136",28,1,8,0.05,0.154130017199764
"137",28,2,8,2,0.160904278649787
"138",28,3,8,0,0.155528309455178
"139",28,4,8,0.05,0.100417858969123
"140",28,5,4,0.05,0.182161021201271
"141",29,1,2,0.01,0.13124986639158
"142",29,2,0,0.01,0.224300239484369
"143",29,3,8,0.05,0.121871988208163
"144",29,4,6,0.1,0.159534504156357
"145",29,5,8,0.2,0.185145822426495
"146",30,1,3,0.01,0.129557204171141
"147",30,2,8,0.1,0.115714975601273
"148",30,3,8,0.05,0.121654323849031
"149",30,4,8,0,0.145524716406669
"150",30,5,8,0.05,0.193192671203208
"151",31,1,6,0.01,0.19476261166269
"152",31,2,4,0.05,0.10889473367656
"153",31,3,0.5,0.01,0.135883143503765
"154",31,4,4,0.05,0.224847091718888
"155",31,5,6,0.05,0.258565980456537
"156",32,1,8,0.2,0.16650939334012
"157",32,2,8,0.1,0.115107578272999
"158",32,3,6,0.01,0.14284523539817
"159",32,4,8,0.05,0.133168404014454
"160",32,5,8,0.1,0.154357869225015
"161",33,1,4,0.05,0.129201099733656
"162",33,2,3,0.01,0.12602737415154
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0.01,0.140703336133433
"165",33,5,8,0.5,0.188413854837186
"166",34,1,8,0.2,0.107779381221891
"167",34,2,8,0.05,0.11208239993064
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0.01,0.124340996896797
"170",34,5,8,0.1,0.205945439649717
"171",35,1,1,0,0.137406746802378
"172",35,2,8,0.2,0.132838952124095
"173",35,3,3,0.01,0.183997943488304
"174",35,4,6,0.2,0.170541115837955
"175",35,5,3,0.01,0.229815249292737
"176",36,1,8,0.05,0.105924039238538
"177",36,2,8,0.05,0.156475521859539
"178",36,3,8,0.1,0.121692203395077
"179",36,4,2,0,0.124333996396248
"180",36,5,8,0.1,0.179895328851033
"181",37,1,8,0.1,0.160551492832426
"182",37,2,8,0.1,0.115088703190509
"183",37,3,8,0.05,0.115260444205193
"184",37,4,8,0.1,0.106745608872968
"185",37,5,8,0.2,0.214789900649382
"186",38,1,8,0.01,0.0980426321271345
"187",38,2,8,0.2,0.128922987635627
"188",38,3,8,0.05,0.133510918204055
"189",38,4,8,0.05,0.0794122550885765
"190",38,5,8,0.1,0.160621336035046
"191",39,1,3,0.01,0.145671890048613
"192",39,2,8,0.2,0.171598461567962
"193",39,3,6,0.1,0.135989371125064
"194",39,4,6,0.05,0.141092192148768
"195",39,5,8,0.1,0.154556247172548
"196",40,1,8,0.1,0.160367356137957
"197",40,2,8,0.1,0.146554230654163
"198",40,3,3,0.01,0.226319866254142
"199",40,4,8,0.1,0.118866813361246
"200",40,5,8,0.05,0.133866719909093
"201",41,1,8,0,0.150533930724893
"202",41,2,2,0.01,0.152553761082155
"203",41,3,4,0.05,0.165068667392912
"204",41,4,8,0.05,0.131048927104304
"205",41,5,8,0.1,0.137135269186112
"206",42,1,6,0.1,0.159482617582387
"207",42,2,8,0.1,0.142496301249509
"208",42,3,8,0.01,0.124856518277586
"209",42,4,8,0,0.121863395617481
"210",42,5,8,0.1,0.185072467681317
"211",43,1,8,0.1,0.170944109322623
"212",43,2,8,0.05,0.171850942227839
"213",43,3,8,0.1,0.171971856027484
"214",43,4,8,0.1,0.127210181888187
"215",43,5,8,0.1,0.145584439106981
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.2,0.151421305811898
"218",44,3,8,0.2,0.127207290470315
"219",44,4,4,0.05,0.139686121459357
"220",44,5,8,0.1,0.175694087624963
"221",45,1,8,0.5,0.107824276536224
"222",45,2,8,0.2,0.205778925667574
"223",45,3,3,0.01,0.125186238557675
"224",45,4,4,0,0.148321361969472
"225",45,5,8,0.1,0.163541935513179
"226",46,1,8,0.1,0.0998281412193436
"227",46,2,8,0.05,0.123502345345344
"228",46,3,8,0.01,0.117843993222603
"229",46,4,8,0.1,0.215744230737907
"230",46,5,8,0.05,0.181244339489383
"231",47,1,8,0.01,0.119282463104127
"232",47,2,8,0.1,0.142314241036611
"233",47,3,4,0.01,0.155394136810296
"234",47,4,6,0,0.115827736908192
"235",47,5,8,0.1,0.159569498398181
"236",48,1,8,0.2,0.124395727356461
"237",48,2,8,0.1,0.0895694989269842
"238",48,3,8,0.1,0.135063555010527
"239",48,4,6,0.1,0.154400105183529
"240",48,5,8,0.2,0.20755984147525
"241",49,1,6,0.05,0.153837855023929
"242",49,2,8,0.1,0.219143422761185
"243",49,3,6,0.05,0.125877444241519
"244",49,4,8,0.2,0.240503845721714
"245",49,5,4,0.2,0.273486101210239
"246",50,1,8,0.1,0.164541285998095
"247",50,2,8,0,0.182745393890814
"248",50,3,0.5,0.01,0.119579045829159
"249",50,4,0,0.01,0.197343119307288
"250",50,5,0,0,0.357197894737794
