"","model","target","theta","lambda","rmse"
"185",37,5,8,0.1,0.219207805005068
"186",38,1,8,0.01,0.0984736253652969
"187",38,2,8,0.5,0.132586771506477
"188",38,3,8,0.01,0.133894388388361
"189",38,4,4,0.01,0.082858437348226
"190",38,5,8,0.1,0.162993843061634
"191",39,1,3,0.01,0.146075951804657
"192",39,2,8,0.1,0.173259644463264
"193",39,3,3,0,0.136911395604187
"194",39,4,6,0.01,0.142342992399498
"195",39,5,8,0.1,0.158802865438702
"196",40,1,8,0.01,0.165019516707402
"197",40,2,8,0.05,0.150172277545999
"198",40,3,3,0,0.226627362341759
"199",40,4,8,0.05,0.124455941437047
"200",40,5,8,0.05,0.134965722785889
"201",41,1,8,0,0.150533930724893
"202",41,2,2,0.01,0.152852032537988
"203",41,3,3,0.01,0.165663999099774
"204",41,4,8,0.01,0.134976274259901
"205",41,5,8,0.1,0.140266010944071
"206",42,1,4,0.01,0.161612530242823
"207",42,2,8,0.05,0.1462181432126
"208",42,3,8,0,0.125373063171872
"209",42,4,8,0,0.121863395617481
"210",42,5,8,0.05,0.186502327961414
"211",43,1,0.5,0,0.171991951451809
"212",43,2,6,0,0.173645675878137
"213",43,3,8,0.1,0.172153892431604
"214",43,4,8,0.1,0.135084696292457
"215",43,5,8,0.05,0.147433042928897
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.1,0.154396979476457
"218",44,3,8,0.1,0.129788463982382
"219",44,4,4,0.05,0.140399527088363
"220",44,5,6,0.01,0.17827259278612
"221",45,1,8,0.2,0.109765951476499
"222",45,2,0.5,0.01,0.210293049996857
"223",45,3,3,0,0.125365834702264
"224",45,4,4,0,0.148321361969472
"225",45,5,8,0.1,0.165537332788302
"226",46,1,3,0.01,0.101020730081268
"227",46,2,8,0.05,0.123646981021346
"228",46,3,6,0,0.117888080080256
"229",46,4,8,0.05,0.217281871578146
"230",46,5,8,0.01,0.183593308914294
"231",47,1,8,0,0.119586841076504
"232",47,2,8,0.05,0.145241189551637
"233",47,3,4,0.01,0.155784997903964
"234",47,4,6,0,0.115827736908192
"235",47,5,8,0.05,0.162295377789175
"236",48,1,8,0.2,0.127319127701364
"237",48,2,8,0.1,0.0914963116497351
"238",48,3,8,0.05,0.136150122046817
"239",48,4,4,0.05,0.155347784220298
"240",48,5,8,0.1,0.209998438772149
"241",49,1,4,0,0.155715812410002
"242",49,2,8,0.05,0.220749916084003
"243",49,3,6,0.05,0.124830751921805
"244",49,4,8,1,0.24680340179641
"245",49,5,4,0.1,0.27397441765447
"246",50,1,3,0.01,0.166252015995623
"247",50,2,8,0,0.182745393890814
"248",50,3,1,0.01,0.120497605725884
"249",50,4,0,0.01,0.196487093976485
"250",50,5,0,0,0.357197894737794
