"","model","target","theta","lambda","rmse"
"54",11,4,8,0.2,0.149446667047613
"55",11,5,8,0.2,0.167313818812093
"56",12,1,6,0.1,0.216241682944841
"57",12,2,8,0.2,0.210988850799504
"58",12,3,8,0.1,0.148784888879324
"59",12,4,6,0.2,0.150550634836019
"60",12,5,6,0.1,0.172483682266228
"61",13,1,8,0.2,0.147362241573736
"62",13,2,6,0.2,0.111194502824744
"63",13,3,8,0.2,0.181948713877729
"64",13,4,8,0.5,0.352039377652736
"65",13,5,2,0.05,0.21376118201972
"66",14,1,4,0.01,0.120851847480284
"67",14,2,0.5,0,0.172465888267182
"68",14,3,8,0,0.159783956611986
"69",14,4,8,0.05,0.168414527395725
"70",14,5,4,0,0.224132987093413
"71",15,1,2,0.01,0.141390561880323
"72",15,2,8,0.1,0.105251987405414
"73",15,3,8,0.1,0.166096326809661
"74",15,4,4,0,0.0963527632327248
"75",15,5,8,0,0.144172397579787
"76",16,1,6,0.1,0.137804992724271
"77",16,2,8,0.2,0.0865446341803528
"78",16,3,8,0.01,0.119014516326368
"79",16,4,8,1,0.161257859370048
"80",16,5,8,0.1,0.203731555623013
"81",17,1,8,0.1,0.195635485765122
"82",17,2,8,0.05,0.132178419467587
"83",17,3,8,0.1,0.19241746185145
"84",17,4,8,0.05,0.141106878794442
"85",17,5,8,0.1,0.168372611248946
"86",18,1,8,0.05,0.114942667623982
"87",18,2,8,0.1,0.150143831825286
"88",18,3,4,0.05,0.190299541673685
"89",18,4,8,0.1,0.137247551535631
"90",18,5,8,0.2,0.172907681716956
"91",19,1,3,0.05,0.117667515445397
"92",19,2,8,0.2,0.155847381509148
"93",19,3,8,0.05,0.129189808601829
"94",19,4,8,0.1,0.14617200461244
"95",19,5,6,0,0.205475860779275
"96",20,1,6,0.1,0.12096937823835
"97",20,2,8,0.2,0.164756219209773
"98",20,3,8,0.1,0.133368913916667
"99",20,4,3,0.01,0.135040398383507
"100",20,5,8,0.01,0.1491561320175
"101",21,1,8,0.1,0.168365286646481
"102",21,2,8,0.2,0.0932958595970978
"103",21,3,8,0.1,0.204337460018168
"104",21,4,8,0.2,0.0945466101459332
"105",21,5,8,0.1,0.147781525412454
"106",22,1,8,0.05,0.150561846408681
"107",22,2,0,0,0.108239235837025
"108",22,3,8,0.1,0.162578355120372
"109",22,4,8,0.2,0.329964501991208
"110",22,5,6,0.1,0.228570216486632
"111",23,1,8,0.1,0.143915140658236
"112",23,2,0.5,0.01,0.14200234241081
"113",23,3,2,0.05,0.151575348246189
"114",23,4,8,0.1,0.208810880001794
"115",23,5,8,0.2,0.228410226158683
"116",24,1,8,0.1,0.14609422705172
"117",24,2,8,0.1,0.14893960939106
"118",24,3,1,0.01,0.1493997648409
"119",24,4,8,0.05,0.148711699075979
"120",24,5,1,0.01,0.238464579052461
"121",25,1,8,0.1,0.142831459223655
"122",25,2,6,0.1,0.172282048615708
"123",25,3,8,0.2,0.130087117320572
"124",25,4,8,0.1,0.126128204820186
"125",25,5,8,0.2,0.163750155102007
"126",26,1,8,0.2,0.216828724390409
"127",26,2,8,0.2,0.127391503649236
"128",26,3,6,0.05,0.167636817496464
"129",26,4,8,0.2,0.214308554909902
"130",26,5,8,0.1,0.182062350547278
"131",27,1,8,0.1,0.13684518370787
"132",27,2,1,0.01,0.198747878189113
"133",27,3,3,0.05,0.173979937752212
"134",27,4,8,0.5,0.142986185707459
"135",27,5,8,0.05,0.241862535906224
"136",28,1,8,0.05,0.153357743557216
"137",28,2,8,0.2,0.159116222622981
"138",28,3,8,0,0.155528309455178
"139",28,4,8,0.05,0.0998889518932036
"140",28,5,4,0.05,0.181442136039101
"141",29,1,2,0.01,0.131176061426359
"142",29,2,0,0.01,0.224350918776632
"143",29,3,8,0.05,0.121560388687095
"144",29,4,6,0.1,0.159417005473746
"145",29,5,8,0.2,0.185011691185169
"146",30,1,3,0.01,0.129469035235143
"147",30,2,8,0.2,0.114462620325628
"148",30,3,8,0.05,0.120948611991806
"149",30,4,8,0,0.145524716406669
"150",30,5,8,0.1,0.191806469362511
"151",31,1,6,0.05,0.194290325232939
"152",31,2,6,0.1,0.10719384744656
"153",31,3,1,0.01,0.135877604978264
"154",31,4,4,0.05,0.22480148244861
"155",31,5,6,0.1,0.258031031185657
"156",32,1,8,0.5,0.166830753278076
"157",32,2,8,0.1,0.114324169812523
"158",32,3,6,0.01,0.142739738037501
"159",32,4,8,0.05,0.132361191521885
"160",32,5,8,0.1,0.153146223577317
"161",33,1,4,0.05,0.129131183369163
"162",33,2,3,0.01,0.126143425397784
"163",33,3,4,0,0.133210123018619
"164",33,4,8,0.1,0.140574466001513
"165",33,5,8,0.5,0.186860890841573
"166",34,1,8,0.2,0.106234638667821
"167",34,2,8,0.05,0.111310310789771
"168",34,3,3,0,0.150572825131877
"169",34,4,8,0.01,0.123753653220555
"170",34,5,8,0.2,0.205717335293818
"171",35,1,1,0,0.137406746802378
"172",35,2,8,0.2,0.131971568777307
"173",35,3,3,0.01,0.183876195305114
"174",35,4,6,0.2,0.17038328006542
"175",35,5,3,0.01,0.229693754560278
"176",36,1,8,0.1,0.104677107251409
"177",36,2,8,0.05,0.15622775361206
"178",36,3,8,0.1,0.122356320091476
"179",36,4,2,0,0.124333996396248
"180",36,5,8,0.1,0.179768870635404
"181",37,1,8,0.2,0.160294566996681
"182",37,2,8,0.2,0.114599774673782
"183",37,3,8,0.05,0.115162499681596
"184",37,4,8,0.1,0.106062732719772
"185",37,5,8,0.2,0.213991190263566
"186",38,1,8,0.01,0.098031453878431
"187",38,2,8,0.2,0.127702656354519
"188",38,3,8,0.05,0.132750139263324
"189",38,4,8,0.1,0.0775325360928937
"190",38,5,8,0.1,0.160335255025165
"191",39,1,3,0.01,0.145639392176983
"192",39,2,8,0.2,0.171240101246531
"193",39,3,8,0.1,0.134528989628479
"194",39,4,6,0.05,0.140996503466457
"195",39,5,8,0.1,0.154506784540978
"196",40,1,8,0.2,0.158790955957459
"197",40,2,8,0.1,0.145802076650441
"198",40,3,3,0.05,0.22610043062705
"199",40,4,8,0.1,0.118149745596422
"200",40,5,8,0.05,0.133591875908661
"201",41,1,8,0.01,0.15040412781283
"202",41,2,3,0.05,0.152516640222575
"203",41,3,4,0.05,0.165103693695837
"204",41,4,8,0.05,0.130192395555286
"205",41,5,8,0.1,0.136420867624809
"206",42,1,6,0.1,0.159219423151965
"207",42,2,8,0.1,0.142214376608806
"208",42,3,8,0.01,0.124605433674954
"209",42,4,8,0,0.121863395617481
"210",42,5,8,0.1,0.185025239984946
"211",43,1,8,0.1,0.170010061307878
"212",43,2,8,0.05,0.170747292162495
"213",43,3,8,0.1,0.172119395182072
"214",43,4,8,0.2,0.125879767679804
"215",43,5,8,0.1,0.145533763547868
"216",44,1,1,0,0.18256405443414
"217",44,2,8,0.2,0.150865659021474
"218",44,3,8,0.2,0.126160135890493
"219",44,4,4,0.05,0.139578190711909
"220",44,5,6,0.1,0.175102367942594
"221",45,1,8,0.5,0.106633594320257
"222",45,2,8,0.2,0.204973111475793
"223",45,3,3,0.01,0.125039192190257
"224",45,4,4,0,0.148321361969472
"225",45,5,8,0.2,0.163386973504494
"226",46,1,8,0.1,0.0985743679705185
"227",46,2,8,0.05,0.122809566527833
"228",46,3,8,0.01,0.117738890392718
"229",46,4,8,0.2,0.215976353613626
"230",46,5,8,0.1,0.180462011254758
"231",47,1,8,0.01,0.119066112112247
"232",47,2,8,0.1,0.141991148813224
"233",47,3,4,0.01,0.155362783858494
"234",47,4,6,0,0.115827736908192
"235",47,5,8,0.1,0.158772054204966
"236",48,1,8,0.2,0.123246091295668
"237",48,2,8,0.1,0.0895033411616435
"238",48,3,8,0.1,0.134005884701057
"239",48,4,4,0.1,0.154089279317526
"240",48,5,8,0.2,0.207279303403777
"241",49,1,6,0.05,0.152808965042404
"242",49,2,8,0.2,0.218891726927909
"243",49,3,6,0.05,0.126867919954513
"244",49,4,8,0.2,0.239303497196147
"245",49,5,4,0.2,0.272955775281048
"246",50,1,8,0.1,0.163612049584814
"247",50,2,8,0,0.182745393890814
"248",50,3,0.5,0.01,0.119778479763844
"249",50,4,0,0.01,0.197545971810193
"250",50,5,0,0,0.357197894737794
