"","model","target","theta","lambda","rmse"
"88",18,3,8,0.1,0.42278752124895
"89",18,4,8,0.2,0.357394017057772
"90",18,5,4,0.1,0.481743787529126
"91",19,1,8,2,0.309960297522184
"92",19,2,8,2,0.400768479844283
"93",19,3,8,5,0.380828896118721
"94",19,4,4,0.05,0.446810551915218
"95",19,5,8,0.5,0.591202010311512
"96",20,1,8,0.5,0.428911110996329
"97",20,2,8,0.5,0.442569625604382
"98",20,3,8,0.5,0.399719265134204
"99",20,4,4,0.01,0.292998376336826
"100",20,5,6,0.1,0.389561721243344
"101",21,1,8,0.1,0.362109062578065
"102",21,2,8,0.01,0.317237675928918
"103",21,3,0,0,0.399787688277849
"104",21,4,0,0.01,0.384368468356941
"105",21,5,8,0.5,0.449355804674742
"106",22,1,8,0.5,0.483632294816714
"107",22,2,8,1,0.305275952272096
"108",22,3,0.5,0.01,0.393372175394543
"109",22,4,8,2,0.722083492881517
"110",22,5,6,0.2,0.468040315092833
"111",23,1,4,0.2,0.356610060404357
"112",23,2,8,0.2,0.350081172239264
"113",23,3,2,0.01,0.354999735121564
"114",23,4,8,0.2,0.440866384839059
"115",23,5,6,0.2,0.53037828581694
"116",24,1,8,0.5,0.330003755196123
"117",24,2,0.5,0.05,0.354819440022703
"118",24,3,0,0.01,0.315953743899025
"119",24,4,8,0.5,0.38336266081432
"120",24,5,2,0.05,0.631331667907297
"121",25,1,8,2,0.437532518251458
"122",25,2,8,0.1,0.384843283168881
"123",25,3,8,0.2,0.357746910104382
"124",25,4,8,0.2,0.317203463123382
"125",25,5,6,0.5,0.536728626543159
"126",26,1,6,2,0.640394599991303
"127",26,2,8,2,0.412823343088652
"128",26,3,6,0.1,0.372292086526971
"129",26,4,4,0.05,0.610882015816418
"130",26,5,8,0.2,0.486227368381733
"131",27,1,1,0.05,0.315326710503358
"132",27,2,2,0.01,0.420396186332028
"133",27,3,8,0.05,0.366470131555615
"134",27,4,6,1,0.40314854818524
"135",27,5,3,0.1,0.605273707070676
"136",28,1,0,0.01,0.475720852732941
"137",28,2,8,2,0.412894582083232
"138",28,3,0,0.01,0.390889424295149
"139",28,4,4,0.1,0.346525250685925
"140",28,5,1,0.05,0.525869394355969
"141",29,1,8,0.1,0.281140824863842
"142",29,2,0,0.05,0.455161059726192
"143",29,3,3,0.01,0.484754530840614
"144",29,4,8,2,0.429378510759728
"145",29,5,3,0.2,0.501979903436766
"146",30,1,0.5,0.05,0.22509850188559
"147",30,2,2,0.1,0.422282978501612
"148",30,3,3,0.1,0.543090992345488
"149",30,4,1,0.01,0.374677311997879
"150",30,5,4,0.05,0.452369138424072
"151",31,1,0.1,0.01,0.387182735509781
"152",31,2,8,1,0.349204748390402
"153",31,3,1,0.05,0.327315891924948
"154",31,4,8,0.5,0.50974293786804
"155",31,5,6,0.2,0.646838246503666
"156",32,1,8,2,0.355345926684591
"157",32,2,6,2,0.290035612860168
"158",32,3,8,2,0.45984193803261
"159",32,4,6,0.2,0.43125302461683
"160",32,5,8,0.1,0.424232423364257
"161",33,1,0,0.05,0.418823930698058
"162",33,2,8,0.05,0.387909290891419
"163",33,3,0,0.01,0.375362635001173
"164",33,4,6,1,0.391078466637459
"165",33,5,8,0.5,0.531483485434164
"166",34,1,8,0.2,0.331622557765763
"167",34,2,1,0.05,0.356625545723346
"168",34,3,6,0.1,0.379186925505384
"169",34,4,8,0.2,0.259487875625992
"170",34,5,3,0.1,0.570193566131621
"171",35,1,0,0.05,0.379971128989331
"172",35,2,8,0.5,0.448076414266738
"173",35,3,8,0.1,0.514072460688881
"174",35,4,8,2,0.332139757226439
"175",35,5,2,0.01,0.581259257990417
"176",36,1,8,1,0.408337523832808
"177",36,2,8,2,0.352968138475415
"178",36,3,3,0.05,0.33841079630241
"179",36,4,8,0.2,0.320629199060623
"180",36,5,6,0.2,0.409618627694856
"181",37,1,1,0,0.379489495854115
"182",37,2,8,0.5,0.280669204990132
"183",37,3,8,0,0.478500787085135
"184",37,4,2,0.05,0.315335788165918
"185",37,5,6,0.5,0.496797422753149
"186",38,1,8,0.2,0.347569255551411
"187",38,2,6,2,0.343545202273514
"188",38,3,1,0.01,0.41752731890429
"189",38,4,0.5,0.05,0.416139908627372
"190",38,5,8,0.5,0.395462711044853
"191",39,1,8,0,0.350637868844712
"192",39,2,8,1,0.352352680916356
"193",39,3,4,0.1,0.335728943143414
"194",39,4,1,0.05,0.361257350254201
"195",39,5,8,0.1,0.454050303409691
"196",40,1,6,0.5,0.4032381867111
"197",40,2,8,1,0.418781412485929
"198",40,3,8,2,0.437448744728641
"199",40,4,4,0,0.2682018868701
"200",40,5,8,0.5,0.417742374973809
"201",41,1,8,2,0.433442480179662
"202",41,2,0.5,0.01,0.421639445716778
"203",41,3,8,0.2,0.342706389432912
"204",41,4,6,0.1,0.49131845396472
"205",41,5,6,0.2,0.441000706701938
"206",42,1,8,0.5,0.415656034046073
"207",42,2,8,1,0.372597640269046
"208",42,3,8,0.05,0.341302860335326
"209",42,4,6,1,0.395889197761128
"210",42,5,4,0.2,0.533382298798289
"211",43,1,0.5,0.01,0.613112949581866
"212",43,2,0,0.05,0.471142427078444
"213",43,3,6,0,0.304771157133339
"214",43,4,1,0.05,0.430846238650211
"215",43,5,6,0.2,0.381793963194597
"216",44,1,0,0.01,0.445421686257261
"217",44,2,6,0.5,0.451230079348884
"218",44,3,6,0.2,0.41562337460127
"219",44,4,8,0.2,0.389692575702116
"220",44,5,8,1,0.547493839517021
"221",45,1,8,2,0.288420024044782
"222",45,2,8,0.2,0.466645019922862
"223",45,3,8,2,0.334654930226428
"224",45,4,1,0.05,0.420850813144603
"225",45,5,6,0.2,0.469569907835282
"226",46,1,8,2,0.491252648360783
"227",46,2,0,0.05,0.354238007237506
"228",46,3,3,0.01,0.293640674144593
"229",46,4,4,0.1,0.470257940918928
"230",46,5,8,0.5,0.542798946583132
"231",47,1,1,0.05,0.333792199231765
"232",47,2,8,2,0.391363963070778
"233",47,3,2,0.05,0.547029641604807
"234",47,4,8,2,0.312966087168451
"235",47,5,8,0.2,0.436536036842276
"236",48,1,8,1,0.371917878695314
"237",48,2,8,2,0.347538748523566
"238",48,3,4,0.2,0.409597845518787
"239",48,4,8,0.2,0.361023695575448
"240",48,5,4,0.1,0.569124951555453
"241",49,1,8,0.5,0.443582034301119
"242",49,2,6,0.2,0.546581017757788
"243",49,3,3,0.05,0.368141289228252
"244",49,4,6,0.1,0.616641707618139
"245",49,5,2,0.2,0.770838940277541
"246",50,1,6,0.2,0.48077787662489
"247",50,2,0,0.05,0.40705965848311
"248",50,3,1,0.01,0.39269267752269
"249",50,4,2,0.05,0.427424872533747
"250",50,5,6,0.2,0.738141181054905
