"","model","target","theta","lambda","rmse"
"170",34,5,4,0.2,0.5704024199619
"171",35,1,0,0.01,0.381342771649159
"172",35,2,8,2,0.448062685116455
"173",35,3,8,0.2,0.515551382958834
"174",35,4,8,5,0.332139757226439
"175",35,5,2,0.01,0.581034312677084
"176",36,1,8,5,0.409142958925024
"177",36,2,8,0.5,0.350915231462548
"178",36,3,2,0,0.338838631567628
"179",36,4,8,0.5,0.319198026346307
"180",36,5,6,0.5,0.409260663235987
"181",37,1,1,0.01,0.379276882754708
"182",37,2,8,0.5,0.280720135715746
"183",37,3,8,0,0.478500787085135
"184",37,4,2,0.1,0.311657712611647
"185",37,5,8,1,0.49999515231072
"186",38,1,8,0.5,0.346559692958087
"187",38,2,6,5,0.343545202273514
"188",38,3,1,0.05,0.418178714484692
"189",38,4,0,0.05,0.418067869238574
"190",38,5,8,1,0.398328175885636
"191",39,1,8,0.2,0.348017490583135
"192",39,2,8,0.5,0.351870129642335
"193",39,3,4,0.1,0.336318150326333
"194",39,4,2,0.1,0.357749720290286
"195",39,5,8,0.2,0.452760463686305
"196",40,1,6,1,0.404032467256129
"197",40,2,8,2,0.420388320539816
"198",40,3,8,8,0.437728101660368
"199",40,4,4,0.05,0.266950219188062
"200",40,5,6,0.5,0.415481401484023
"201",41,1,4,0.2,0.429691324648061
"202",41,2,1,0.05,0.42076006221683
"203",41,3,8,0.5,0.344375272648506
"204",41,4,6,0.2,0.491786440404486
"205",41,5,6,0.5,0.437003398660992
"206",42,1,6,0.5,0.415169376199415
"207",42,2,6,0.5,0.369676581233294
"208",42,3,8,0.1,0.339373748305425
"209",42,4,6,0.2,0.394420111559854
"210",42,5,4,0.2,0.536683794651984
"211",43,1,2,0.1,0.61065681596016
"212",43,2,0,0.05,0.469899695905021
"213",43,3,6,0,0.304771157133339
"214",43,4,3,0.2,0.430945119552797
"215",43,5,6,0.2,0.383919375566687
"216",44,1,0,0.05,0.446463940270166
"217",44,2,6,1,0.448694658723195
"218",44,3,6,0.5,0.412775734068327
"219",44,4,8,1,0.387443549120612
"220",44,5,8,2,0.547627428786808
"221",45,1,8,5,0.288420024044782
"222",45,2,8,0.2,0.469091720777266
"223",45,3,8,8,0.334654930226428
"224",45,4,6,0.5,0.4184994382007
"225",45,5,6,0.5,0.468047858418515
"226",46,1,8,5,0.490956663215275
"227",46,2,0,0.01,0.355312758082815
"228",46,3,3,0.05,0.293073198368087
"229",46,4,4,0.2,0.467609988069339
"230",46,5,8,1,0.544587096085226
"231",47,1,3,0.1,0.33676895119234
"232",47,2,8,5,0.391363963070778
"233",47,3,2,0.1,0.545884237664155
"234",47,4,8,5,0.312966087168451
"235",47,5,8,0.5,0.435921340972616
"236",48,1,8,5,0.373620871585154
"237",48,2,8,5,0.347538748523566
"238",48,3,6,1,0.414256597133481
"239",48,4,8,0.5,0.365408023590054
"240",48,5,4,0.2,0.572130007501107
"241",49,1,4,0.1,0.446286561690174
"242",49,2,6,0.5,0.547857220490959
"243",49,3,2,0.05,0.371012712078407
"244",49,4,6,0.2,0.6219669164048
"245",49,5,3,0.5,0.773890939281905
"246",50,1,4,0.2,0.47981491892547
"247",50,2,0,0.01,0.408284506829739
"248",50,3,1,0.05,0.391159021384337
"249",50,4,2,0.1,0.424484413967966
"250",50,5,6,0.5,0.738574910503678
