"","model","target","theta","lambda","rmse"
"68",14,3,8,0.2,0.196422982266068
"69",14,4,8,1,0.292630485335707
"70",14,5,3,0.05,0.362501195236832
"71",15,1,8,2,0.248693932770211
"72",15,2,8,0.1,0.204941001659858
"73",15,3,6,0.2,0.335039603429033
"74",15,4,0,0,0.198058825273451
"75",15,5,8,0.1,0.25396232537127
"76",16,1,3,0,0.214159113770576
"77",16,2,1,0.01,0.129229455952474
"78",16,3,8,0.01,0.251275516071739
"79",16,4,6,0.2,0.312191339707294
"80",16,5,4,0.1,0.409873279829786
"81",17,1,8,5,0.410830891740888
"82",17,2,8,2,0.253391001818009
"83",17,3,1,0.05,0.304562176399449
"84",17,4,8,0.05,0.285209260246205
"85",17,5,8,0.5,0.321734510867194
"86",18,1,6,0.2,0.227007433944959
"87",18,2,8,0.1,0.265817426895191
"88",18,3,3,0.05,0.272392744799038
"89",18,4,1,0.01,0.245405141778422
"90",18,5,8,0.2,0.296641308846138
"91",19,1,6,0,0.210573190749721
"92",19,2,8,2,0.24993555904
"93",19,3,6,0.05,0.279683826051228
"94",19,4,6,0,0.237361720479411
"95",19,5,8,0.2,0.361334599154166
"96",20,1,8,0.2,0.18620664237464
"97",20,2,8,2,0.298188741686751
"98",20,3,8,0.5,0.292022596593507
"99",20,4,0.1,0.01,0.282863955140781
"100",20,5,8,0.1,0.252482169429976
"101",21,1,1,0.01,0.245386476446622
"102",21,2,8,0.5,0.190994065505394
"103",21,3,8,5,0.298106984802988
"104",21,4,8,0.05,0.1650288051032
"105",21,5,4,0.1,0.322260313702104
"106",22,1,8,0.2,0.22021592219551
"107",22,2,0,0,0.171235543038319
"108",22,3,0.5,0.01,0.259414841096727
"109",22,4,4,0.2,0.51491519884964
"110",22,5,6,0.2,0.360200531421304
"111",23,1,8,0.2,0.22492799144632
"112",23,2,6,0.05,0.313578275171816
"113",23,3,6,0.2,0.218395317510651
"114",23,4,8,0.05,0.347049951348729
"115",23,5,8,1,0.377632414884635
"116",24,1,8,2,0.267163265835036
"117",24,2,8,0.1,0.207975565507593
"118",24,3,0,0.01,0.227984216999014
"119",24,4,8,0.5,0.206603202106758
"120",24,5,2,0.05,0.411822241155724
"121",25,1,1,0.01,0.170306801212169
"122",25,2,8,0.5,0.274410866313426
"123",25,3,8,0.2,0.180847066965733
"124",25,4,8,0.2,0.199047630130875
"125",25,5,6,0.5,0.330972765847186
"126",26,1,0,0.01,0.327511170551781
"127",26,2,8,1,0.212571404420394
"128",26,3,2,0.01,0.278072161066268
"129",26,4,8,2,0.460519184790651
"130",26,5,4,0.1,0.319852112850474
"131",27,1,4,0.01,0.2100721091372
"132",27,2,4,0.05,0.265560518262955
"133",27,3,8,0.2,0.288835275845958
"134",27,4,8,0.5,0.225652952842457
"135",27,5,3,0.1,0.354459081359882
"136",28,1,8,0.1,0.173609367703285
"137",28,2,8,0.1,0.255777953020119
"138",28,3,8,0,0.230344590189953
"139",28,4,8,0.1,0.162761236769622
"140",28,5,4,0.05,0.34474088095197
"141",29,1,8,0.5,0.231486718443369
"142",29,2,8,0.5,0.332151573216336
"143",29,3,8,0.05,0.23542978504715
"144",29,4,2,0.05,0.247374411128953
"145",29,5,8,1,0.318152480080392
"146",30,1,8,0.1,0.189426820805292
"147",30,2,6,0.1,0.243177309082618
"148",30,3,8,0.2,0.290028380783612
"149",30,4,8,0.01,0.197831384930973
"150",30,5,2,0.01,0.297963164769153
"151",31,1,0,0.01,0.324474757494178
"152",31,2,8,0.2,0.147658760743888
"153",31,3,3,0.01,0.252473337294135
"154",31,4,8,0.2,0.344559537486017
"155",31,5,8,0.2,0.478922199974842
"156",32,1,8,0.5,0.247397238984259
"157",32,2,8,0.1,0.267645357376484
"158",32,3,8,0.01,0.221538388794126
"159",32,4,6,0.2,0.241217916190434
"160",32,5,8,0.5,0.260636613724581
"161",33,1,4,0.05,0.30002203621401
"162",33,2,8,0.01,0.195977338852832
"163",33,3,8,0.1,0.256251866117109
"164",33,4,6,0.2,0.184941610917735
"165",33,5,8,2,0.341581576176717
"166",34,1,0,0.01,0.206577632880028
"167",34,2,8,0.2,0.23873835281542
"168",34,3,8,0.05,0.30665482843329
"169",34,4,8,0.05,0.128973968704774
"170",34,5,6,0.2,0.331924351915476
"171",35,1,0,0.01,0.237361433872882
"172",35,2,8,0.5,0.29204413289385
"173",35,3,0.5,0,0.318764184377999
"174",35,4,8,0.5,0.194456776692797
"175",35,5,2,0.05,0.364847502539839
"176",36,1,8,0.5,0.198692177382622
"177",36,2,8,0.2,0.233688496725121
"178",36,3,8,0.1,0.222693182040776
"179",36,4,8,0.2,0.206112501647709
"180",36,5,8,0.5,0.313579133500177
"181",37,1,8,0.2,0.223228335517893
"182",37,2,8,0.1,0.185148400026885
"183",37,3,6,0,0.225877515494495
"184",37,4,6,0.05,0.160620157083808
"185",37,5,8,0.5,0.342550268427132
"186",38,1,2,0.01,0.247647282813388
"187",38,2,8,0.2,0.161954099627576
"188",38,3,8,0.1,0.275466421814717
"189",38,4,6,0.2,0.192836632888294
"190",38,5,8,0.5,0.286995877854565
"191",39,1,8,0.2,0.317491071772584
"192",39,2,8,0.2,0.215974978165668
"193",39,3,8,0.05,0.218638770347606
"194",39,4,8,0.2,0.198579167693312
"195",39,5,6,0.2,0.338656515600858
"196",40,1,8,1,0.239515170099544
"197",40,2,6,0.2,0.233534579880861
"198",40,3,4,0.05,0.235334657628464
"199",40,4,4,0.01,0.241113663165725
"200",40,5,8,0.1,0.209983737397686
"201",41,1,8,5,0.283934685254077
"202",41,2,0.1,0.01,0.255157753056369
"203",41,3,8,0.05,0.309960580147675
"204",41,4,8,0.1,0.252620491845336
"205",41,5,8,0.5,0.274902129672779
"206",42,1,8,0.01,0.293820450219267
"207",42,2,8,0.01,0.215584381258849
"208",42,3,8,0.05,0.237168341844356
"209",42,4,8,0.5,0.173343737376644
"210",42,5,6,0.2,0.325496295562541
"211",43,1,3,0,0.336905351338135
"212",43,2,8,1,0.316701052627328
"213",43,3,0,0.01,0.281165567734733
"214",43,4,8,0.5,0.269452896590334
"215",43,5,8,0.2,0.222928815948567
"216",44,1,8,0.2,0.298909760704475
"217",44,2,8,0.2,0.192343142573863
"218",44,3,8,0.5,0.189158963463305
"219",44,4,3,0.05,0.240856623699247
"220",44,5,3,0.1,0.288782626377303
"221",45,1,6,0.2,0.195906786519254
"222",45,2,8,2,0.332373896604123
"223",45,3,3,0.01,0.145852311749815
"224",45,4,8,0.2,0.260838200406234
"225",45,5,6,0.2,0.278751267242303
"226",46,1,0.1,0.01,0.180731229960257
"227",46,2,0,0.01,0.246413286239253
"228",46,3,8,2,0.248685539316549
"229",46,4,1,0.01,0.332248060437971
"230",46,5,8,0.5,0.319584955552175
"231",47,1,6,0.1,0.200495488942231
"232",47,2,0,0.01,0.278332954817155
"233",47,3,2,0.01,0.26548729696046
"234",47,4,8,0.5,0.203809818094671
"235",47,5,8,0.2,0.296019015131465
"236",48,1,8,0.5,0.204850784298117
"237",48,2,8,1,0.190433023072146
"238",48,3,8,0.1,0.196987774193029
"239",48,4,8,0.2,0.200063483897317
"240",48,5,8,0.5,0.358326146186054
"241",49,1,6,0.05,0.290549560504531
"242",49,2,8,0.2,0.347852672541604
"243",49,3,8,0.05,0.207928629919678
"244",49,4,8,1,0.361139882186175
"245",49,5,4,0.1,0.443199334764105
"246",50,1,8,0.1,0.245560638786293
"247",50,2,0,0.01,0.302531869834224
"248",50,3,8,0.1,0.230218734547913
"249",50,4,0,0.01,0.265449307944034
"250",50,5,1,0.01,0.573623814938897
