"","model","target","theta","lambda","rmse"
"176",36,1,8,0.2,0.199048403222935
"177",36,2,8,0.2,0.239862846498307
"178",36,3,8,0.05,0.225726659175125
"179",36,4,1,0.01,0.210958550223481
"180",36,5,8,0.2,0.314110330970543
"181",37,1,8,0.1,0.224671870597758
"182",37,2,8,0.05,0.187318546486596
"183",37,3,6,0,0.225877515494495
"184",37,4,6,0.05,0.160546938296514
"185",37,5,8,0.2,0.341398378510458
"186",38,1,2,0.01,0.247391809351717
"187",38,2,8,0.1,0.165774279954143
"188",38,3,8,0.05,0.278310316130096
"189",38,4,6,0.2,0.193523402901706
"190",38,5,8,0.2,0.286581094603826
"191",39,1,8,0.1,0.322193097794593
"192",39,2,8,0.2,0.216185390059501
"193",39,3,8,0.01,0.218702899546202
"194",39,4,3,0,0.199997411354022
"195",39,5,8,0.2,0.340897043963773
"196",40,1,8,0.2,0.23837515167473
"197",40,2,6,0.1,0.235135221669188
"198",40,3,4,0.01,0.236202415492775
"199",40,4,4,0,0.241401599857381
"200",40,5,8,0.05,0.210090820708901
"201",41,1,8,1,0.283934685254077
"202",41,2,0,0,0.255175558533204
"203",41,3,8,0.01,0.311061324175711
"204",41,4,8,0.1,0.256565111498067
"205",41,5,8,0.2,0.275232692751459
"206",42,1,8,0,0.295015740032904
"207",42,2,8,0.01,0.216396656462136
"208",42,3,8,0.01,0.240950593375018
"209",42,4,8,0.2,0.1742986251941
"210",42,5,4,0.2,0.326058868080869
"211",43,1,3,0,0.336905351338135
"212",43,2,8,0.5,0.318081187293933
"213",43,3,0,0.01,0.280632751239625
"214",43,4,8,0.5,0.270990729984603
"215",43,5,6,0.05,0.226906482447348
"216",44,1,8,0.1,0.301325657611893
"217",44,2,8,0.2,0.19494356209424
"218",44,3,8,0.2,0.193594979201059
"219",44,4,4,0.1,0.24146314267599
"220",44,5,4,0.1,0.292518324489187
"221",45,1,8,0.1,0.202039545205734
"222",45,2,8,1,0.332373896604123
"223",45,3,3,0,0.146209206441984
"224",45,4,6,0.1,0.261819935981541
"225",45,5,6,0.1,0.280386114518116
"226",46,1,0,0.01,0.179859810861606
"227",46,2,0,0.01,0.244697701659535
"228",46,3,8,1,0.248685539316549
"229",46,4,1,0.01,0.332351719016608
"230",46,5,8,0.5,0.322160731005206
"231",47,1,6,0.1,0.199202069135449
"232",47,2,0,0.01,0.277336236101599
"233",47,3,2,0.01,0.265855506151476
"234",47,4,8,0.2,0.202937457827193
"235",47,5,8,0.2,0.294227402978989
"236",48,1,8,0.5,0.206383095013127
"237",48,2,8,0.5,0.190316846488218
"238",48,3,8,0.1,0.198455835748873
"239",48,4,1,0,0.204594178968939
"240",48,5,6,0.2,0.358287104117216
"241",49,1,8,0.05,0.295267075960494
"242",49,2,8,1,0.349204390342577
"243",49,3,8,0.01,0.20924317746104
"244",49,4,8,0.5,0.361259362586674
"245",49,5,3,0.05,0.444732108336844
"246",50,1,8,0.1,0.245277610419888
"247",50,2,0,0,0.302899987082696
"248",50,3,8,0.05,0.230864602154949
"249",50,4,0,0.01,0.265260006979242
"250",50,5,1,0.01,0.573725206345097
