"","model","target","theta","lambda","rmse"
"175",35,5,2,0.05,0.364740686578556
"176",36,1,8,1,0.199911052645398
"177",36,2,8,0.2,0.230392149162992
"178",36,3,8,0.2,0.221720478667869
"179",36,4,8,0.2,0.204121696513192
"180",36,5,8,1,0.31370750618679
"181",37,1,8,0.2,0.222856373070898
"182",37,2,8,0.2,0.184352755338522
"183",37,3,6,0.01,0.225846373527296
"184",37,4,6,0.1,0.160038580307267
"185",37,5,8,0.5,0.344168035561473
"186",38,1,2,0.01,0.247753384334742
"187",38,2,8,0.2,0.160771129020577
"188",38,3,8,0.1,0.274189986366323
"189",38,4,6,0.2,0.190457873425808
"190",38,5,6,0.2,0.287863899478773
"191",39,1,8,0.5,0.316196375661739
"192",39,2,8,0.2,0.216169017040961
"193",39,3,8,0.05,0.215696443130135
"194",39,4,8,0.2,0.197264309734137
"195",39,5,8,0.5,0.337678157876838
"196",40,1,8,2,0.2399321169832
"197",40,2,8,0.5,0.232517554687625
"198",40,3,4,0.05,0.234974334398617
"199",40,4,4,0.05,0.239708051526091
"200",40,5,8,0.1,0.210582274109688
"201",41,1,8,0.2,0.283897645237934
"202",41,2,0.1,0.01,0.254955251361846
"203",41,3,8,0.1,0.308570352319264
"204",41,4,8,0.2,0.24995522450182
"205",41,5,8,0.5,0.274585261903399
"206",42,1,8,0.05,0.292361490229039
"207",42,2,8,0.01,0.215953328383207
"208",42,3,8,0.05,0.236811454482926
"209",42,4,8,0.5,0.171246140316958
"210",42,5,4,0.2,0.325419659778631
"211",43,1,3,0.05,0.335913001719401
"212",43,2,8,1,0.316125897838151
"213",43,3,0.1,0.01,0.281131870248114
"214",43,4,8,0.5,0.263467498324887
"215",43,5,8,0.2,0.222221793707623
"216",44,1,8,0.2,0.297262461297125
"217",44,2,8,0.5,0.190874819986083
"218",44,3,8,0.5,0.186165196949666
"219",44,4,3,0.05,0.241160125647257
"220",44,5,3,0.1,0.287828170228941
"221",45,1,6,0.2,0.193034351181046
"222",45,2,8,5,0.332373896604123
"223",45,3,4,0.05,0.145150878793243
"224",45,4,8,0.2,0.261593913437587
"225",45,5,6,0.2,0.277760191523792
"226",46,1,0.1,0.01,0.180813426471279
"227",46,2,0,0.01,0.247059371444091
"228",46,3,8,5,0.248685539316549
"229",46,4,0.5,0.01,0.332315067138647
"230",46,5,8,1,0.319668480703322
"231",47,1,6,0.2,0.20165700264984
"232",47,2,0,0.01,0.279151890456054
"233",47,3,2,0.01,0.265425290303521
"234",47,4,8,0.5,0.203882755879071
"235",47,5,8,0.5,0.296185497256075
"236",48,1,8,0.5,0.197255249423979
"237",48,2,8,2,0.190453137339396
"238",48,3,8,0.2,0.198881401919322
"239",48,4,8,0.2,0.198456556356006
"240",48,5,4,0.2,0.357388927673134
"241",49,1,6,0.1,0.287016870557503
"242",49,2,8,0.5,0.343117470623133
"243",49,3,8,0.05,0.209603723591768
"244",49,4,8,1,0.360256901771278
"245",49,5,4,0.2,0.442009685341169
"246",50,1,8,0.2,0.245930150570981
"247",50,2,0,0.01,0.302364317188346
"248",50,3,8,0.2,0.231157269845336
"249",50,4,0,0.01,0.266774177646668
"250",50,5,1,0.01,0.573940041423652
