"","model","target","theta","lambda","rmse"
"212",43,2,8,5,0.359935235491875
"213",43,3,2,0.01,0.394184964694756
"214",43,4,8,0.5,0.293465627788508
"215",43,5,8,0.2,0.238855301972682
"216",44,1,6,0.2,0.263240148894107
"217",44,2,8,2,0.301509598667333
"218",44,3,1,0.01,0.315920418146282
"219",44,4,8,0.5,0.27336814154544
"220",44,5,6,0.2,0.283836895178149
"221",45,1,8,5,0.4211084358983
"222",45,2,6,0.2,0.388123891183528
"223",45,3,8,2,0.371799549654414
"224",45,4,8,0.5,0.312536972560225
"225",45,5,6,0.2,0.263342720531501
"226",46,1,8,1,0.410561487713007
"227",46,2,8,5,0.511995428516977
"228",46,3,1,0.05,0.313362866286719
"229",46,4,4,0.05,0.358514313156247
"230",46,5,8,0.5,0.302618841472144
"231",47,1,8,1,0.583381906907571
"232",47,2,8,0.5,0.45394437588208
"233",47,3,6,0.2,0.427158775716124
"234",47,4,0.1,0.01,0.318917695158239
"235",47,5,4,0.2,0.357519999914106
"236",48,1,0.5,0.01,0.24314775095525
"237",48,2,8,0.5,0.317282679446167
"238",48,3,8,5,0.399846515827423
"239",48,4,8,0.5,0.27999973033023
"240",48,5,8,0.2,0.32025121915416
"241",49,1,8,0.1,0.201422227422301
"242",49,2,8,0.1,0.277152405470659
"243",49,3,4,0.2,0.275693766093881
"244",49,4,6,0.2,0.341049780079036
"245",49,5,6,0.2,0.342838098692878
"246",50,1,2,0.1,0.533032172203724
"247",50,2,3,0.1,0.352774369573346
"248",50,3,3,0.1,0.384328766345387
"249",50,4,6,0.2,0.24971138036006
"250",50,5,4,0.1,0.260839764176301
