"","model","target","theta","lambda","rmse"
"154",31,4,3,0.1,0.383372910196332
"155",31,5,6,0.5,0.380305306563744
"156",32,1,8,2,0.532057488961757
"157",32,2,0,0.01,0.384890433467543
"158",32,3,2,0.05,0.325400194662597
"159",32,4,8,0.2,0.29571869556068
"160",32,5,8,0.1,0.294395745964854
"161",33,1,8,0.5,0.349393887592785
"162",33,2,0.5,0,0.49430325366318
"163",33,3,8,0.1,0.276246618346196
"164",33,4,2,0.05,0.356024321110298
"165",33,5,8,0.2,0.274789571361214
"166",34,1,0,0.01,0.281125592249677
"167",34,2,0,0.01,0.277001993110586
"168",34,3,8,0.2,0.286737174450219
"169",34,4,8,0.2,0.325907440075121
"170",34,5,3,0.05,0.580889250102301
"171",35,1,8,2,0.370798874872582
"172",35,2,8,0.2,0.312071695422545
"173",35,3,8,2,0.41219537434517
"174",35,4,8,0.05,0.274810409424369
"175",35,5,0.5,0.05,0.31764976634743
"176",36,1,0,0.01,0.31869732910128
"177",36,2,1,0.01,0.347482921067938
"178",36,3,0.5,0.1,0.565058334549183
"179",36,4,3,0.05,0.271069704489216
"180",36,5,8,0.2,0.311347093562991
"181",37,1,8,0.5,0.443942457940952
"182",37,2,3,0.05,0.260575112556885
"183",37,3,0.1,0.05,0.455942546118549
"184",37,4,8,0.2,0.316732849608111
"185",37,5,4,0.01,0.371670294708372
"186",38,1,8,0.5,0.346471662632727
"187",38,2,8,0.5,0.42224137928006
"188",38,3,8,2,0.517700149964738
"189",38,4,8,0.05,0.257698627544613
"190",38,5,8,0.2,0.352501665963478
"191",39,1,8,1,0.520513307565171
"192",39,2,8,2,0.484794611090324
"193",39,3,4,0.1,0.387070496168889
"194",39,4,8,0.2,0.364275826135957
"195",39,5,8,0.2,0.272998138733927
"196",40,1,8,0.2,0.573577711764159
"197",40,2,8,2,0.292440140948715
"198",40,3,0.5,0.01,0.306296038980801
"199",40,4,8,0.2,0.318121124029402
"200",40,5,6,0.2,0.310581892297508
"201",41,1,2,0.1,0.442396969120714
"202",41,2,8,0.5,0.387431634550291
"203",41,3,1,0.05,0.325659156981383
"204",41,4,8,0.2,0.288484674353821
"205",41,5,8,0.2,0.231904331277106
"206",42,1,8,5,0.728100513652107
"207",42,2,8,1,0.421190997076511
"208",42,3,4,0.2,0.505730539658112
"209",42,4,8,0.5,0.272279413328958
"210",42,5,8,0.2,0.338732364537117
"211",43,1,8,5,0.521465297344525
"212",43,2,8,5,0.359935235491875
"213",43,3,2,0.01,0.394239810976518
"214",43,4,8,0.5,0.294805144224649
"215",43,5,8,0.2,0.241479171013091
"216",44,1,6,0.2,0.26086101930649
"217",44,2,8,1,0.301318942313375
"218",44,3,1,0.01,0.316170350307684
"219",44,4,8,0.5,0.273170199932193
"220",44,5,6,0.2,0.280700639561381
"221",45,1,8,2,0.4211084358983
"222",45,2,6,0.2,0.387290159795098
"223",45,3,8,1,0.371255126465104
"224",45,4,8,0.5,0.311296992251775
"225",45,5,8,0.2,0.262870240266665
"226",46,1,8,1,0.411867108581905
"227",46,2,8,5,0.511995428516977
"228",46,3,1,0.05,0.31293189931308
"229",46,4,4,0.1,0.358104350677513
"230",46,5,8,0.5,0.298577692219844
"231",47,1,8,1,0.583586862926994
"232",47,2,8,0.2,0.457497619604131
"233",47,3,6,0.2,0.428074367024717
"234",47,4,0.1,0.01,0.319008683173565
"235",47,5,6,0.2,0.355130065203297
"236",48,1,0.5,0.01,0.242818973803405
"237",48,2,8,0.5,0.322931395895522
"238",48,3,8,2,0.399846515827423
"239",48,4,8,0.5,0.27925232820314
"240",48,5,8,0.1,0.318529019248638
"241",49,1,8,0.05,0.203039204576943
"242",49,2,8,0.05,0.278520556911075
"243",49,3,4,0.1,0.277187725604566
"244",49,4,6,0.2,0.3383207313291
"245",49,5,6,0.2,0.342391365502396
"246",50,1,2,0.1,0.53265740427589
"247",50,2,3,0.1,0.352825629441036
"248",50,3,3,0.1,0.384249725455341
"249",50,4,6,0.2,0.249162025793872
"250",50,5,4,0.1,0.261928665260893
