"","model","target","theta","lambda","rmse"
"133",27,3,2,0.1,0.366920278516819
"134",27,4,4,0.2,0.321234512105919
"135",27,5,8,0.2,0.273494606128524
"136",28,1,0.5,0.05,0.387126233208028
"137",28,2,1,0.05,0.267243445504883
"138",28,3,8,0.5,0.310503052449769
"139",28,4,1,0.1,0.665540893108903
"140",28,5,3,0.2,0.437461626602817
"141",29,1,8,5,0.555399785564298
"142",29,2,2,0.01,0.319574671720929
"143",29,3,8,0.5,0.551553467449274
"144",29,4,8,0.2,0.281639780086409
"145",29,5,8,0.2,0.351249873213128
"146",30,1,6,0.5,0.740650965663116
"147",30,2,2,0.1,0.534824626802445
"148",30,3,0.1,0.05,0.586089569569053
"149",30,4,6,0.1,0.339112609778178
"150",30,5,1,0.05,0.382043972805431
"151",31,1,8,1,0.425234071798174
"152",31,2,2,0.1,0.452378250921213
"153",31,3,8,1,0.410624269896419
"154",31,4,3,0.2,0.383224269559188
"155",31,5,6,0.5,0.381326205109005
"156",32,1,8,5,0.532057488961757
"157",32,2,1,0.05,0.385013235459917
"158",32,3,2,0.1,0.325235120024849
"159",32,4,8,0.5,0.296567158488718
"160",32,5,8,0.1,0.294321717350608
"161",33,1,8,0.5,0.349597879723856
"162",33,2,0.5,0.01,0.494259875960152
"163",33,3,8,0.1,0.276272932871721
"164",33,4,2,0.05,0.356207536256674
"165",33,5,8,0.5,0.277687754770233
"166",34,1,0,0.01,0.281021128189942
"167",34,2,0,0.01,0.277099609351166
"168",34,3,6,0.2,0.285313802662377
"169",34,4,8,0.5,0.327117204502453
"170",34,5,3,0.1,0.580591443724095
"171",35,1,8,5,0.370798874872582
"172",35,2,8,0.2,0.310713536745544
"173",35,3,8,2,0.412181530687643
"174",35,4,8,0.1,0.274248065624313
"175",35,5,0.5,0.05,0.318138221377582
"176",36,1,0,0.01,0.318773902296726
"177",36,2,1,0.01,0.347456687411215
"178",36,3,0,0.01,0.565000388794087
"179",36,4,3,0.05,0.27096779098143
"180",36,5,8,0.2,0.311559878527246
"181",37,1,8,0.5,0.441852479332826
"182",37,2,2,0.05,0.261951529711223
"183",37,3,0.1,0.05,0.45748522938459
"184",37,4,8,0.5,0.317075088754943
"185",37,5,4,0.01,0.371659608583993
"186",38,1,8,0.5,0.346449983396338
"187",38,2,8,0.5,0.422960303096571
"188",38,3,8,2,0.517354745114591
"189",38,4,8,0.05,0.256848381697123
"190",38,5,8,0.5,0.352133468137799
"191",39,1,8,1,0.519713827550308
"192",39,2,8,5,0.484794611090324
"193",39,3,4,0.1,0.38811087972947
"194",39,4,6,0.2,0.366231265306244
"195",39,5,8,0.2,0.272388341751514
"196",40,1,8,0.2,0.572419119991253
"197",40,2,8,5,0.292441524740632
"198",40,3,1,0.05,0.305454550201984
"199",40,4,8,0.2,0.319013449065068
"200",40,5,6,0.2,0.310111196766732
"201",41,1,2,0.1,0.443586118335755
"202",41,2,8,0.5,0.387120485625666
"203",41,3,1,0.05,0.325891102557241
"204",41,4,8,0.2,0.288442099170048
"205",41,5,6,0.2,0.230955457243861
"206",42,1,8,2,0.727844992312098
"207",42,2,8,1,0.420746465577657
"208",42,3,4,0.2,0.506466405997936
"209",42,4,8,0.5,0.273075910938983
"210",42,5,8,0.5,0.339593003244375
"211",43,1,8,5,0.521465297344525
"212",43,2,8,5,0.359935235491875
"213",43,3,2,0.01,0.394218442470397
"214",43,4,8,0.5,0.293425092832006
"215",43,5,8,0.2,0.239857841100971
"216",44,1,6,0.2,0.261713479437736
"217",44,2,8,1,0.300785360719067
"218",44,3,1,0.01,0.316042959429422
"219",44,4,8,0.5,0.273115072072171
"220",44,5,6,0.2,0.28112717165651
"221",45,1,8,5,0.4211084358983
"222",45,2,6,0.2,0.387127314569934
"223",45,3,8,1,0.371809068248395
"224",45,4,8,0.5,0.311556353657902
"225",45,5,6,0.2,0.263115174982682
"226",46,1,8,1,0.411384278674987
"227",46,2,8,5,0.511995428516977
"228",46,3,1,0.05,0.312971664315665
"229",46,4,4,0.1,0.358301108133821
"230",46,5,8,0.5,0.298865600437148
"231",47,1,8,1,0.584595068421583
"232",47,2,8,0.2,0.456742740084573
"233",47,3,8,0.5,0.427715414031474
"234",47,4,0.1,0.01,0.318955980556279
"235",47,5,6,0.2,0.355891082051004
"236",48,1,0.5,0.01,0.242963293005259
"237",48,2,8,0.5,0.320205005579414
"238",48,3,8,5,0.399846515827423
"239",48,4,8,0.5,0.279555374920859
"240",48,5,8,0.1,0.319134638475847
"241",49,1,8,0.1,0.20225098685899
"242",49,2,8,0.05,0.278122472599346
"243",49,3,4,0.1,0.277141838987412
"244",49,4,6,0.2,0.339595839699397
"245",49,5,6,0.2,0.342477955904711
"246",50,1,2,0.1,0.532325374210067
"247",50,2,3,0.1,0.352961975910877
"248",50,3,3,0.1,0.384391390938688
"249",50,4,6,0.2,0.249517975291205
"250",50,5,4,0.1,0.261196281572003
