"","model","target","theta","lambda","rmse"
"119",24,4,8,0.05,0.0734498026867309
"120",24,5,8,0.05,0.0960875019358611
"121",25,1,8,1,0.55843210055737
"122",25,2,8,0.1,0.216393451655908
"123",25,3,8,0.1,0.174309750633914
"124",25,4,6,0.1,0.150408579442992
"125",25,5,8,0.1,0.11637506278903
"126",26,1,8,0.2,0.136766566499194
"127",26,2,8,0.05,0.135558518898345
"128",26,3,4,0.1,0.152308537465638
"129",26,4,8,0.05,0.10970686343145
"130",26,5,8,0.2,0.114751833598713
"131",27,1,8,0.05,0.0742373289386404
"132",27,2,8,0.1,0.0903887979693355
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.110220410059934
"135",27,5,8,0.01,0.0884373141446061
"136",28,1,8,0.5,0.166642761981285
"137",28,2,8,0.1,0.114769062334312
"138",28,3,8,0.1,0.107863570708684
"139",28,4,8,0.05,0.0786661126879888
"140",28,5,8,0.01,0.0683043305254899
"141",29,1,0,0.1,0.6710319522721
"142",29,2,0.5,0.01,0.300976435108514
"143",29,3,4,0.05,0.280719208519269
"144",29,4,1,0.05,0.477577196237358
"145",29,5,8,0.1,0.225564843812051
"146",30,1,6,0.05,0.083256547857235
"147",30,2,8,0.1,0.0876528448246303
"148",30,3,8,0.1,0.088075420372969
"149",30,4,8,0.1,0.140765759557852
"150",30,5,8,0.2,0.182451082306537
"151",31,1,8,0.5,0.152192774151378
"152",31,2,2,0.01,0.168112235739993
"153",31,3,4,0,0.127786406317321
"154",31,4,8,0.1,0.0991161038601365
"155",31,5,8,0.05,0.111003361551976
"156",32,1,8,0.2,0.21061546358861
"157",32,2,8,0.2,0.157867189806437
"158",32,3,8,0.1,0.106626988328686
"159",32,4,8,0.01,0.102260357022695
"160",32,5,8,0.05,0.0905161496759936
"161",33,1,8,1,0.353786563258365
"162",33,2,8,0.1,0.158176713710543
"163",33,3,8,0.1,0.211768007504142
"164",33,4,8,0.05,0.12421348686991
"165",33,5,8,0.1,0.124568710745296
"166",34,1,0.1,0.01,0.147030767657005
"167",34,2,8,0.2,0.284929761136535
"168",34,3,0.5,0.01,0.295585621181311
"169",34,4,3,0.05,0.142013898022255
"170",34,5,2,0.01,0.157375389096071
"171",35,1,8,0.2,0.108283273107527
"172",35,2,8,0.1,0.103305456899122
"173",35,3,8,0.2,0.127676200305446
"174",35,4,8,0.1,0.093186274830811
"175",35,5,8,0.1,0.108011136136622
"176",36,1,8,0.2,0.209587708244699
"177",36,2,8,0.1,0.165781024108434
"178",36,3,8,0.2,0.223506696746727
"179",36,4,8,0.1,0.160118185406976
"180",36,5,4,0.05,0.149146886376834
"181",37,1,8,0.1,0.131133107278174
"182",37,2,8,0.05,0.106318104552539
"183",37,3,6,0.05,0.126161001419401
"184",37,4,8,0.05,0.109767251133742
"185",37,5,8,0.05,0.0939447375352089
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0.05,0.0780590245363245
"188",38,3,8,0.05,0.0872031414671753
"189",38,4,8,0.05,0.101120103525842
"190",38,5,8,0.1,0.148489605876309
"191",39,1,6,0.2,0.313580391792089
"192",39,2,2,0.01,0.209299345431375
"193",39,3,8,0.2,0.187335744579048
"194",39,4,8,0.1,0.154869064982223
"195",39,5,6,0.1,0.165199826406943
"196",40,1,8,0.2,0.130297785548865
"197",40,2,8,0.05,0.114808775470121
"198",40,3,6,0.05,0.0915011381593957
"199",40,4,8,0.05,0.102694652637824
"200",40,5,8,0.1,0.110680626806702
"201",41,1,8,0.2,0.11258022278916
"202",41,2,8,0.1,0.118368475244144
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.05,0.0908014425619704
"205",41,5,8,0.05,0.0773251515536977
"206",42,1,8,0.2,0.207684067781125
"207",42,2,4,0.05,0.135767694551057
"208",42,3,8,0.05,0.131397188754288
"209",42,4,8,0.05,0.0854135074287314
"210",42,5,8,0.05,0.0922531343684379
"211",43,1,6,0.1,0.0739354405569808
"212",43,2,8,0.05,0.0707123728162582
"213",43,3,8,0.05,0.0817472123727038
"214",43,4,4,0.05,0.0967684825989679
"215",43,5,4,0.05,0.0979981630577191
"216",44,1,8,0.05,0.195560571463098
"217",44,2,4,0.05,0.123868207922807
"218",44,3,8,0.05,0.120589469462205
"219",44,4,8,0.1,0.0947489135759328
"220",44,5,8,0.05,0.104209033330275
"221",45,1,8,0.2,0.164008607950218
"222",45,2,8,0.1,0.108636654416456
"223",45,3,8,0.1,0.14451136122924
"224",45,4,8,0.05,0.118442959927122
"225",45,5,8,0.05,0.0851999206835789
"226",46,1,8,0.1,0.150254626335043
"227",46,2,8,0.1,0.103078456723795
"228",46,3,8,0.1,0.109323515919963
"229",46,4,8,0.1,0.098748740658681
"230",46,5,8,0.1,0.110339462805241
"231",47,1,8,0.5,0.272820252884926
"232",47,2,6,0.05,0.115126820846311
"233",47,3,8,0.05,0.13112990647091
"234",47,4,8,0.05,0.0747824848069891
"235",47,5,8,0.05,0.0875948272900998
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.0863926928809155
"238",48,3,8,0.05,0.0758338811844994
"239",48,4,8,0.05,0.0710154563658155
"240",48,5,8,0.05,0.0884801893969215
"241",49,1,8,0.1,0.119288887480526
"242",49,2,0,0,0.0914854711783818
"243",49,3,0.5,0,0.102856704899994
"244",49,4,6,0.05,0.130259103723952
"245",49,5,1,0.01,0.157816214491625
"246",50,1,8,0.05,0.118917888873619
"247",50,2,6,0.05,0.101309172937091
"248",50,3,4,0.01,0.0867158726659137
"249",50,4,6,0.2,0.153048316608428
"250",50,5,3,0.05,0.227121765128641
