"","model","target","theta","lambda","rmse"
"219",44,4,8,0.05,0.0946892675174968
"220",44,5,8,0.05,0.105761093644006
"221",45,1,8,0.2,0.164635286654393
"222",45,2,8,0.05,0.110581618048734
"223",45,3,4,0.01,0.144879395060528
"224",45,4,8,0.05,0.118289731871043
"225",45,5,8,0.05,0.0861948334720428
"226",46,1,8,0.1,0.151832605863535
"227",46,2,8,0.1,0.105404603277796
"228",46,3,8,0.05,0.109073445512995
"229",46,4,8,0.05,0.0981910189357777
"230",46,5,8,0.1,0.110607772809711
"231",47,1,8,0.2,0.275075790699365
"232",47,2,6,0.01,0.114922962080232
"233",47,3,8,0.05,0.133344610431047
"234",47,4,8,0.01,0.0759005050087266
"235",47,5,8,0.05,0.0895780946562748
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.0854388656758021
"238",48,3,8,0.05,0.0777443363344874
"239",48,4,8,0.05,0.0703582745043045
"240",48,5,8,0.05,0.0887422939560532
"241",49,1,8,0.1,0.119071788334829
"242",49,2,0,0,0.0914854711783818
"243",49,3,8,0.05,0.10113049356508
"244",49,4,6,0.05,0.129356876167796
"245",49,5,2,0.01,0.158172838616869
"246",50,1,8,0.01,0.121849900950836
"247",50,2,6,0.01,0.104774890272095
"248",50,3,6,0.01,0.0855656754693649
"249",50,4,3,0.05,0.153701086701984
"250",50,5,1,0.01,0.227272675537285
