"","model","target","theta","lambda","rmse"
"93",19,3,4,0.05,0.146423576888596
"94",19,4,4,0.05,0.138156304357635
"95",19,5,6,0.1,0.156966218345594
"96",20,1,2,0.1,0.326368271366558
"97",20,2,1,0.01,0.183923715808576
"98",20,3,6,0.1,0.166972461589473
"99",20,4,8,0.2,0.178089587936987
"100",20,5,0.5,0.05,0.340099498689844
"101",21,1,1,0.01,0.113794112190419
"102",21,2,6,0.05,0.107112228687519
"103",21,3,2,0.01,0.10880287311739
"104",21,4,8,0.1,0.157035138158046
"105",21,5,4,0.1,0.247962487491709
"106",22,1,8,0.5,0.15509288205255
"107",22,2,8,0.1,0.115069167030791
"108",22,3,6,0.01,0.115885228396215
"109",22,4,8,0.1,0.0959627307662001
"110",22,5,8,0.05,0.0868324059650021
"111",23,1,8,0.2,0.178555818788324
"112",23,2,8,0.1,0.117509378109424
"113",23,3,6,0.1,0.201556005007408
"114",23,4,8,0.05,0.0867436817398558
"115",23,5,8,0.05,0.0980717027443537
"116",24,1,8,0.2,0.217125355084622
"117",24,2,4,0.01,0.0991301232760459
"118",24,3,6,0.1,0.125903951183164
"119",24,4,8,0.05,0.073336813256926
"120",24,5,8,0.05,0.0961619027909355
"121",25,1,8,1,0.554762906341221
"122",25,2,8,0.1,0.215823255286192
"123",25,3,8,0.1,0.173694662552381
"124",25,4,6,0.1,0.149633348425375
"125",25,5,8,0.1,0.115890765500495
"126",26,1,8,0.2,0.136017506631149
"127",26,2,8,0.05,0.135728648418298
"128",26,3,4,0.1,0.150731974782495
"129",26,4,8,0.05,0.109649679791871
"130",26,5,8,0.2,0.115165110962185
"131",27,1,8,0.1,0.0735985827310702
"132",27,2,8,0.1,0.0899561529747252
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.110536475854679
"135",27,5,8,0.01,0.0884981151247026
"136",28,1,8,0.5,0.163627275765149
"137",28,2,8,0.1,0.11375957641899
"138",28,3,8,0.1,0.107430986459667
"139",28,4,8,0.01,0.0792797045162975
"140",28,5,8,0.01,0.068316473025181
"141",29,1,0,0.05,0.672674723825017
"142",29,2,0.5,0.01,0.301545034531927
"143",29,3,4,0.05,0.279362162385833
"144",29,4,1,0.05,0.477828499776606
"145",29,5,8,0.1,0.225727974744222
"146",30,1,6,0.05,0.0836294219426947
"147",30,2,8,0.1,0.0875559614423263
"148",30,3,8,0.1,0.0890559200864309
"149",30,4,8,0.1,0.140087267462305
"150",30,5,8,0.5,0.181570933723618
"151",31,1,8,0.5,0.152179803066728
"152",31,2,2,0.01,0.167914631416906
"153",31,3,4,0,0.127786406317321
"154",31,4,6,0.05,0.100167264304862
"155",31,5,8,0.1,0.110190778787083
"156",32,1,8,0.2,0.209151204131321
"157",32,2,8,0.2,0.159567587328672
"158",32,3,8,0.1,0.107359212879191
"159",32,4,8,0.01,0.102181692501858
"160",32,5,8,0.05,0.0911125406691921
"161",33,1,8,1,0.353358218896741
"162",33,2,8,0.1,0.157162024435972
"163",33,3,8,0.1,0.211641605845191
"164",33,4,6,0.05,0.124513998687266
"165",33,5,8,0.1,0.124249195333031
"166",34,1,0.1,0.01,0.147457031309429
"167",34,2,8,0.2,0.283144229322784
"168",34,3,0.5,0.01,0.295546922100722
"169",34,4,8,0.2,0.142120788655135
"170",34,5,2,0.01,0.15762217980532
"171",35,1,8,0.2,0.107704948620952
"172",35,2,8,0.1,0.102477072372984
"173",35,3,8,0.2,0.12724779677102
"174",35,4,8,0.1,0.0927240215963535
"175",35,5,8,0.2,0.107935543528538
"176",36,1,8,0.2,0.208279491489473
"177",36,2,8,0.1,0.165813567283231
"178",36,3,8,0.2,0.223059557178427
"179",36,4,8,0.1,0.160459386735881
"180",36,5,4,0.05,0.148533528498475
"181",37,1,8,0.2,0.12886334022317
"182",37,2,8,0.1,0.105738940553698
"183",37,3,8,0.1,0.126041644142812
"184",37,4,8,0.05,0.109031787752298
"185",37,5,8,0.05,0.0940370329425584
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0.05,0.0780233969212865
"188",38,3,8,0.05,0.0871896342528537
"189",38,4,8,0.05,0.101189376524175
"190",38,5,8,0.1,0.148338434191937
"191",39,1,8,0.2,0.311822554745164
"192",39,2,2,0.01,0.209216177726429
"193",39,3,8,0.2,0.18824390091659
"194",39,4,8,0.1,0.154772100972885
"195",39,5,6,0.2,0.166518762976718
"196",40,1,8,0.2,0.130960067995152
"197",40,2,8,0.05,0.115091428268383
"198",40,3,6,0.05,0.0921154119363038
"199",40,4,8,0.05,0.102932588848624
"200",40,5,8,0.1,0.11047504321196
"201",41,1,8,0.2,0.111871591991383
"202",41,2,8,0.1,0.117719609964632
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.05,0.0907804244817479
"205",41,5,8,0.05,0.0770950381303437
"206",42,1,8,0.2,0.205351112043048
"207",42,2,4,0.05,0.136177022208753
"208",42,3,8,0.1,0.130088132103997
"209",42,4,8,0.05,0.0861358011678899
"210",42,5,8,0.05,0.0923492361183185
"211",43,1,8,0.05,0.0744375479889566
"212",43,2,8,0.05,0.0705677035843457
"213",43,3,8,0.05,0.0820294670686379
"214",43,4,4,0.05,0.0964717514430661
"215",43,5,4,0.05,0.0979032178719141
"216",44,1,8,0.1,0.193806577451475
"217",44,2,4,0.05,0.123693299383398
"218",44,3,8,0.05,0.119844739410939
"219",44,4,8,0.1,0.0944914501841684
"220",44,5,8,0.05,0.103673243390086
"221",45,1,8,0.2,0.164411169644864
"222",45,2,8,0.05,0.107868830982049
"223",45,3,4,0.01,0.14448440439277
"224",45,4,8,0.05,0.118663712934163
"225",45,5,8,0.05,0.0853910290812544
"226",46,1,8,0.2,0.15072851002534
"227",46,2,8,0.1,0.10156325647456
"228",46,3,8,0.1,0.109289618538649
"229",46,4,8,0.1,0.0994401970613432
"230",46,5,8,0.1,0.110653434047734
"231",47,1,8,0.5,0.271209026134634
"232",47,2,6,0.05,0.115407476547687
"233",47,3,8,0.05,0.130397159185403
"234",47,4,8,0.05,0.0756128186663789
"235",47,5,8,0.05,0.0874711677799611
"236",48,1,4,0.01,0.06281465581079
"237",48,2,4,0.01,0.0866897737228245
"238",48,3,8,0.05,0.0753817361825743
"239",48,4,8,0.05,0.0714561547867437
"240",48,5,8,0.1,0.0884533689690958
"241",49,1,8,0.1,0.119203680404871
"242",49,2,0,0,0.0914854711783818
"243",49,3,0.5,0,0.102856704899994
"244",49,4,6,0.1,0.131338820808052
"245",49,5,1,0.01,0.157751921074538
"246",50,1,8,0.05,0.118290624847483
"247",50,2,6,0.05,0.100290091383589
"248",50,3,4,0.01,0.0867392093145448
"249",50,4,6,0.2,0.152450933372473
"250",50,5,1,0.01,0.227544410684002
