"","model","target","theta","lambda","rmse"
"82",17,2,8,0.1,0.141232698337191
"83",17,3,8,0.05,0.130200542031936
"84",17,4,6,0.05,0.129028745244096
"85",17,5,8,0.01,0.0782196147375135
"86",18,1,6,0.05,0.174942904871093
"87",18,2,8,0.05,0.114683300866349
"88",18,3,4,0.01,0.10881234564235
"89",18,4,8,0.01,0.0876306993176289
"90",18,5,8,0,0.0838083905753189
"91",19,1,8,1,0.397598283985047
"92",19,2,8,0.2,0.211163030788999
"93",19,3,8,0.1,0.143422929039429
"94",19,4,6,0.05,0.137740492520244
"95",19,5,6,0.05,0.156153367622666
"96",20,1,1,0.01,0.328201308164418
"97",20,2,2,0.01,0.184178528261426
"98",20,3,3,0.05,0.166468576630121
"99",20,4,3,0.05,0.176755173004887
"100",20,5,0,0.05,0.338782888608978
"101",21,1,2,0.01,0.111345664048895
"102",21,2,6,0.05,0.107688424860311
"103",21,3,2,0.01,0.105173690488868
"104",21,4,4,0.05,0.156573725658191
"105",21,5,3,0.05,0.248070954967675
"106",22,1,8,0.2,0.158167906754628
"107",22,2,8,0.05,0.120121896604664
"108",22,3,6,0.01,0.115369246176154
"109",22,4,8,0.05,0.0979067402369923
"110",22,5,8,0.01,0.0887828694002534
"111",23,1,8,0.1,0.181852025741579
"112",23,2,8,0.05,0.11795608620778
"113",23,3,4,0.05,0.201515793639092
"114",23,4,8,0.01,0.0858661359115947
"115",23,5,8,0.05,0.0995530507554526
"116",24,1,8,0.2,0.221937775608435
"117",24,2,8,0.05,0.0986982024973009
"118",24,3,4,0.01,0.132571709309126
"119",24,4,8,0.01,0.0746710619646682
"120",24,5,8,0.01,0.0958890432788361
"121",25,1,8,2,0.559154425242831
"122",25,2,8,0.1,0.219125525593825
"123",25,3,4,0.05,0.172480719564279
"124",25,4,6,0.05,0.152667633947947
"125",25,5,8,0.05,0.118936111790961
"126",26,1,8,0.1,0.142419586949034
"127",26,2,8,0.05,0.138374153543539
"128",26,3,2,0.01,0.154074759303544
"129",26,4,8,0.05,0.11129168480219
"130",26,5,8,0.1,0.117760718885301
"131",27,1,8,0.1,0.0747330574188441
"132",27,2,8,0.05,0.0930203799248653
"133",27,3,8,0,0.0720246010453977
"134",27,4,8,0.01,0.110114913911344
"135",27,5,8,0.01,0.0885582912745458
"136",28,1,8,1,0.171541662977132
"137",28,2,3,0.01,0.116196553785657
"138",28,3,8,0.05,0.110487031657857
"139",28,4,8,0.01,0.0773426006547552
"140",28,5,8,0.01,0.0685081168369173
"141",29,1,0,0.05,0.670874534096691
"142",29,2,6,0.1,0.293198810593033
"143",29,3,4,0.01,0.281963835665423
"144",29,4,1,0.01,0.478141859268954
"145",29,5,8,0.05,0.224368866671481
"146",30,1,8,0.05,0.0834380544487
"147",30,2,8,0.05,0.0913507953194525
"148",30,3,8,0.05,0.0850202130772786
"149",30,4,8,0.05,0.140756481479779
"150",30,5,8,0.2,0.184489892750128
"151",31,1,8,0.2,0.152532915064211
"152",31,2,2,0,0.168754347913443
"153",31,3,4,0.01,0.127738895984351
"154",31,4,8,0.05,0.097287613972054
"155",31,5,8,0.05,0.111054158183442
"156",32,1,8,0.1,0.215873089290303
"157",32,2,8,0.1,0.159507948670102
"158",32,3,8,0.05,0.105049853668566
"159",32,4,8,0.01,0.102850193282948
"160",32,5,8,0.05,0.08923411375792
"161",33,1,8,2,0.355240831903698
"162",33,2,8,0.05,0.162041152833731
"163",33,3,8,0.1,0.212241383136386
"164",33,4,8,0.05,0.123684484457499
"165",33,5,8,0.05,0.128806750681181
"166",34,1,0.5,0.01,0.147691194252726
"167",34,2,8,0.1,0.292691101051547
"168",34,3,0.1,0,0.29579798162407
"169",34,4,3,0.01,0.143501293073451
"170",34,5,2,0.01,0.156303679017647
"171",35,1,8,0.1,0.108332696940766
"172",35,2,4,0.01,0.107520821597742
"173",35,3,8,0.1,0.130930243591869
"174",35,4,8,0.05,0.0951967257656452
"175",35,5,2,0,0.108651720046964
"176",36,1,8,0.1,0.214548743594417
"177",36,2,8,0.1,0.168451079376061
"178",36,3,3,0.01,0.226682856739504
"179",36,4,4,0.05,0.160823209152361
"180",36,5,3,0.01,0.149843687073383
"181",37,1,8,0,0.133097251795959
"182",37,2,8,0.05,0.10903141349398
"183",37,3,4,0.01,0.127172136881731
"184",37,4,8,0.05,0.113931583842592
"185",37,5,8,0.05,0.0957763606885902
"186",38,1,8,0,0.0803420180527477
"187",38,2,8,0.01,0.0800202201628505
"188",38,3,8,0.05,0.088514337953319
"189",38,4,8,0.01,0.104292238536951
"190",38,5,8,0.05,0.149164011761405
"191",39,1,8,0.2,0.317112182680556
"192",39,2,2,0,0.209593344890323
"193",39,3,8,0.1,0.190690048764978
"194",39,4,8,0.05,0.154517901068311
"195",39,5,8,0.1,0.161410242115794
"196",40,1,8,0.1,0.128868564981209
"197",40,2,8,0.05,0.116504468240958
"198",40,3,8,0.05,0.0917621999658067
"199",40,4,8,0.05,0.103567204939343
"200",40,5,8,0.05,0.113118577886433
"201",41,1,8,0.1,0.114981040314033
"202",41,2,8,0.05,0.122156567627914
"203",41,3,8,0,0.105092357960745
"204",41,4,8,0.01,0.0920224347950501
"205",41,5,8,0.05,0.079844248443519
"206",42,1,8,0.01,0.212929288630445
"207",42,2,3,0.01,0.137348251577881
"208",42,3,4,0,0.134450628477901
"209",42,4,8,0.01,0.0852470137986283
"210",42,5,8,0.01,0.0927902322595364
"211",43,1,8,0.05,0.0725819965392205
"212",43,2,8,0.01,0.0727228501474457
"213",43,3,8,0.05,0.0821720614100628
"214",43,4,8,0.1,0.0987105493026883
"215",43,5,2,0.01,0.0986979378616201
"216",44,1,6,0.05,0.196859060434427
"217",44,2,4,0.01,0.124673751594472
"218",44,3,8,0.01,0.12444688369459
"219",44,4,8,0.05,0.0946744496567441
"220",44,5,8,0.05,0.106195867087743
"221",45,1,8,0.1,0.16433270318851
"222",45,2,8,0.05,0.110911655808192
"223",45,3,4,0.01,0.144903063760798
"224",45,4,8,0.05,0.118482917566408
"225",45,5,8,0.01,0.0861483536176508
"226",46,1,8,0.1,0.152567089943315
"227",46,2,8,0.1,0.105566786447437
"228",46,3,8,0.05,0.109290311965679
"229",46,4,8,0.05,0.0983970226188527
"230",46,5,8,0.05,0.111008104278874
"231",47,1,8,0.2,0.27483389897198
"232",47,2,6,0.01,0.114809928752042
"233",47,3,6,0.01,0.133650784145491
"234",47,4,8,0.01,0.0760400659696042
"235",47,5,8,0.05,0.0906535121584051
"236",48,1,4,0,0.0628365357798633
"237",48,2,4,0.01,0.0853298662668271
"238",48,3,8,0.05,0.0784696540358077
"239",48,4,8,0.05,0.070267342612484
"240",48,5,8,0.05,0.0888707749146847
"241",49,1,8,0.05,0.11859004728407
"242",49,2,0,0,0.0914854711783818
"243",49,3,8,0.05,0.100812818884689
"244",49,4,6,0.05,0.129618368036789
"245",49,5,2,0.01,0.158122282788423
"246",50,1,8,0.01,0.121925151233809
"247",50,2,6,0.01,0.105199952358164
"248",50,3,6,0.01,0.0854519953060338
"249",50,4,3,0.05,0.153940134097204
"250",50,5,2,0.01,0.227108364312274
